dataset,outer_validation_design,outer_repeat,outer_fold,outer_split_id,inner_validation_design,inner_fold,inner_seed,inner_train_rows,inner_validation_rows,inner_train_sources,inner_validation_sources,overlapping_source_count,validation_source_seen_fraction
filament_diameter,leave_one_publication_out,1,33,FD_leave_one_publication_out_r01_f033,publication_grouped,1,842183674,192,64,39,14,0,0.0
filament_diameter,leave_one_publication_out,1,33,FD_leave_one_publication_out_r01_f033,publication_grouped,2,842183674,192,64,39,14,0,0.0
filament_diameter,leave_one_publication_out,1,33,FD_leave_one_publication_out_r01_f033,publication_grouped,3,842183674,192,64,40,13,0,0.0
filament_diameter,leave_one_publication_out,1,33,FD_leave_one_publication_out_r01_f033,publication_grouped,4,842183674,192,64,41,12,0,0.0
filament_diameter,leave_one_publication_out,1,34,FD_leave_one_publication_out_r01_f034,publication_grouped,1,1672037868,214,71,39,14,0,0.0
filament_diameter,leave_one_publication_out,1,34,FD_leave_one_publication_out_r01_f034,publication_grouped,2,1672037868,213,72,41,12,0,0.0
filament_diameter,leave_one_publication_out,1,34,FD_leave_one_publication_out_r01_f034,publication_grouped,3,1672037868,214,71,39,14,0,0.0
filament_diameter,leave_one_publication_out,1,34,FD_leave_one_publication_out_r01_f034,publication_grouped,4,1672037868,214,71,40,13,0,0.0
filament_diameter,leave_one_publication_out,1,35,FD_leave_one_publication_out_r01_f035,publication_grouped,1,548779404,211,71,40,13,0,0.0
filament_diameter,leave_one_publication_out,1,35,FD_leave_one_publication_out_r01_f035,publication_grouped,2,548779404,212,70,39,14,0,0.0
filament_diameter,leave_one_publication_out,1,35,FD_leave_one_publication_out_r01_f035,publication_grouped,3,548779404,212,70,39,14,0,0.0
filament_diameter,leave_one_publication_out,1,35,FD_leave_one_publication_out_r01_f035,publication_grouped,4,548779404,211,71,41,12,0,0.0
filament_diameter,leave_one_publication_out,1,36,FD_leave_one_publication_out_r01_f036,publication_grouped,1,475306514,210,70,40,13,0,0.0
filament_diameter,leave_one_publication_out,1,36,FD_leave_one_publication_out_r01_f036,publication_grouped,2,475306514,210,70,41,12,0,0.0
filament_diameter,leave_one_publication_out,1,36,FD_leave_one_publication_out_r01_f036,publication_grouped,3,475306514,210,70,39,14,0,0.0
filament_diameter,leave_one_publication_out,1,36,FD_leave_one_publication_out_r01_f036,publication_grouped,4,475306514,210,70,39,14,0,0.0
filament_diameter,leave_one_publication_out,1,37,FD_leave_one_publication_out_r01_f037,publication_grouped,1,3992654080,210,70,40,13,0,0.0
filament_diameter,leave_one_publication_out,1,37,FD_leave_one_publication_out_r01_f037,publication_grouped,2,3992654080,210,70,39,14,0,0.0
filament_diameter,leave_one_publication_out,1,37,FD_leave_one_publication_out_r01_f037,publication_grouped,3,3992654080,210,70,39,14,0,0.0
filament_diameter,leave_one_publication_out,1,37,FD_leave_one_publication_out_r01_f037,publication_grouped,4,3992654080,210,70,41,12,0,0.0
filament_diameter,leave_one_publication_out,1,38,FD_leave_one_publication_out_r01_f038,publication_grouped,1,199514029,214,71,39,14,0,0.0
filament_diameter,leave_one_publication_out,1,38,FD_leave_one_publication_out_r01_f038,publication_grouped,2,199514029,213,72,41,12,0,0.0
filament_diameter,leave_one_publication_out,1,38,FD_leave_one_publication_out_r01_f038,publication_grouped,3,199514029,214,71,40,13,0,0.0
filament_diameter,leave_one_publication_out,1,38,FD_leave_one_publication_out_r01_f038,publication_grouped,4,199514029,214,71,39,14,0,0.0
filament_diameter,leave_one_publication_out,1,39,FD_leave_one_publication_out_r01_f039,publication_grouped,1,3065684198,212,71,41,12,0,0.0
filament_diameter,leave_one_publication_out,1,39,FD_leave_one_publication_out_r01_f039,publication_grouped,2,3065684198,213,70,39,14,0,0.0
filament_diameter,leave_one_publication_out,1,39,FD_leave_one_publication_out_r01_f039,publication_grouped,3,3065684198,212,71,40,13,0,0.0
filament_diameter,leave_one_publication_out,1,39,FD_leave_one_publication_out_r01_f039,publication_grouped,4,3065684198,212,71,39,14,0,0.0
filament_diameter,leave_one_publication_out,1,40,FD_leave_one_publication_out_r01_f040,publication_grouped,1,4095432591,207,68,39,14,0,0.0
filament_diameter,leave_one_publication_out,1,40,FD_leave_one_publication_out_r01_f040,publication_grouped,2,4095432591,206,69,41,12,0,0.0
filament_diameter,leave_one_publication_out,1,40,FD_leave_one_publication_out_r01_f040,publication_grouped,3,4095432591,206,69,40,13,0,0.0
filament_diameter,leave_one_publication_out,1,40,FD_leave_one_publication_out_r01_f040,publication_grouped,4,4095432591,206,69,39,14,0,0.0
filament_diameter,leave_one_publication_out,1,41,FD_leave_one_publication_out_r01_f041,publication_grouped,1,3722670361,207,69,40,13,0,0.0
filament_diameter,leave_one_publication_out,1,41,FD_leave_one_publication_out_r01_f041,publication_grouped,2,3722670361,207,69,39,14,0,0.0
filament_diameter,leave_one_publication_out,1,41,FD_leave_one_publication_out_r01_f041,publication_grouped,3,3722670361,207,69,41,12,0,0.0
filament_diameter,leave_one_publication_out,1,41,FD_leave_one_publication_out_r01_f041,publication_grouped,4,3722670361,207,69,39,14,0,0.0
filament_diameter,leave_one_publication_out,1,42,FD_leave_one_publication_out_r01_f042,publication_grouped,1,4244401566,214,71,40,13,0,0.0
filament_diameter,leave_one_publication_out,1,42,FD_leave_one_publication_out_r01_f042,publication_grouped,2,4244401566,214,71,39,14,0,0.0
filament_diameter,leave_one_publication_out,1,42,FD_leave_one_publication_out_r01_f042,publication_grouped,3,4244401566,213,72,41,12,0,0.0
filament_diameter,leave_one_publication_out,1,42,FD_leave_one_publication_out_r01_f042,publication_grouped,4,4244401566,214,71,39,14,0,0.0
filament_diameter,leave_one_publication_out,1,43,FD_leave_one_publication_out_r01_f043,publication_grouped,1,2201355203,213,71,39,14,0,0.0
filament_diameter,leave_one_publication_out,1,43,FD_leave_one_publication_out_r01_f043,publication_grouped,2,2201355203,213,71,41,12,0,0.0
filament_diameter,leave_one_publication_out,1,43,FD_leave_one_publication_out_r01_f043,publication_grouped,3,2201355203,213,71,39,14,0,0.0
filament_diameter,leave_one_publication_out,1,43,FD_leave_one_publication_out_r01_f043,publication_grouped,4,2201355203,213,71,40,13,0,0.0
filament_diameter,leave_one_publication_out,1,44,FD_leave_one_publication_out_r01_f044,publication_grouped,1,3883257762,212,70,39,14,0,0.0
filament_diameter,leave_one_publication_out,1,44,FD_leave_one_publication_out_r01_f044,publication_grouped,2,3883257762,211,71,40,13,0,0.0
filament_diameter,leave_one_publication_out,1,44,FD_leave_one_publication_out_r01_f044,publication_grouped,3,3883257762,212,70,39,14,0,0.0
filament_diameter,leave_one_publication_out,1,44,FD_leave_one_publication_out_r01_f044,publication_grouped,4,3883257762,211,71,41,12,0,0.0
filament_diameter,leave_one_publication_out,1,45,FD_leave_one_publication_out_r01_f045,publication_grouped,1,228260207,209,69,39,14,0,0.0
filament_diameter,leave_one_publication_out,1,45,FD_leave_one_publication_out_r01_f045,publication_grouped,2,228260207,208,70,40,13,0,0.0
filament_diameter,leave_one_publication_out,1,45,FD_leave_one_publication_out_r01_f045,publication_grouped,3,228260207,209,69,39,14,0,0.0
filament_diameter,leave_one_publication_out,1,45,FD_leave_one_publication_out_r01_f045,publication_grouped,4,228260207,208,70,41,12,0,0.0
filament_diameter,leave_one_publication_out,1,46,FD_leave_one_publication_out_r01_f046,publication_grouped,1,4098907684,211,71,41,12,0,0.0
filament_diameter,leave_one_publication_out,1,46,FD_leave_one_publication_out_r01_f046,publication_grouped,2,4098907684,211,71,40,13,0,0.0
filament_diameter,leave_one_publication_out,1,46,FD_leave_one_publication_out_r01_f046,publication_grouped,3,4098907684,212,70,39,14,0,0.0
filament_diameter,leave_one_publication_out,1,46,FD_leave_one_publication_out_r01_f046,publication_grouped,4,4098907684,212,70,39,14,0,0.0
filament_diameter,leave_one_publication_out,1,47,FD_leave_one_publication_out_r01_f047,publication_grouped,1,1503839117,208,69,39,14,0,0.0
filament_diameter,leave_one_publication_out,1,47,FD_leave_one_publication_out_r01_f047,publication_grouped,2,1503839117,207,70,41,12,0,0.0
filament_diameter,leave_one_publication_out,1,47,FD_leave_one_publication_out_r01_f047,publication_grouped,3,1503839117,208,69,39,14,0,0.0
filament_diameter,leave_one_publication_out,1,47,FD_leave_one_publication_out_r01_f047,publication_grouped,4,1503839117,208,69,40,13,0,0.0
filament_diameter,leave_one_publication_out,1,48,FD_leave_one_publication_out_r01_f048,publication_grouped,1,4146713993,206,68,39,14,0,0.0
filament_diameter,leave_one_publication_out,1,48,FD_leave_one_publication_out_r01_f048,publication_grouped,2,4146713993,205,69,41,12,0,0.0
filament_diameter,leave_one_publication_out,1,48,FD_leave_one_publication_out_r01_f048,publication_grouped,3,4146713993,205,69,40,13,0,0.0
filament_diameter,leave_one_publication_out,1,48,FD_leave_one_publication_out_r01_f048,publication_grouped,4,4146713993,206,68,39,14,0,0.0
filament_diameter,leave_one_publication_out,1,49,FD_leave_one_publication_out_r01_f049,publication_grouped,1,505472096,210,70,39,14,0,0.0
filament_diameter,leave_one_publication_out,1,49,FD_leave_one_publication_out_r01_f049,publication_grouped,2,505472096,210,70,39,14,0,0.0
filament_diameter,leave_one_publication_out,1,49,FD_leave_one_publication_out_r01_f049,publication_grouped,3,505472096,210,70,40,13,0,0.0
filament_diameter,leave_one_publication_out,1,49,FD_leave_one_publication_out_r01_f049,publication_grouped,4,505472096,210,70,41,12,0,0.0
filament_diameter,leave_one_publication_out,1,50,FD_leave_one_publication_out_r01_f050,publication_grouped,1,2709274742,214,71,40,13,0,0.0
filament_diameter,leave_one_publication_out,1,50,FD_leave_one_publication_out_r01_f050,publication_grouped,2,2709274742,214,71,39,14,0,0.0
filament_diameter,leave_one_publication_out,1,50,FD_leave_one_publication_out_r01_f050,publication_grouped,3,2709274742,213,72,41,12,0,0.0
filament_diameter,leave_one_publication_out,1,50,FD_leave_one_publication_out_r01_f050,publication_grouped,4,2709274742,214,71,39,14,0,0.0
filament_diameter,leave_one_publication_out,1,51,FD_leave_one_publication_out_r01_f051,publication_grouped,1,4179283207,208,69,39,14,0,0.0
filament_diameter,leave_one_publication_out,1,51,FD_leave_one_publication_out_r01_f051,publication_grouped,2,4179283207,208,69,40,13,0,0.0
filament_diameter,leave_one_publication_out,1,51,FD_leave_one_publication_out_r01_f051,publication_grouped,3,4179283207,207,70,41,12,0,0.0
filament_diameter,leave_one_publication_out,1,51,FD_leave_one_publication_out_r01_f051,publication_grouped,4,4179283207,208,69,39,14,0,0.0
filament_diameter,leave_one_publication_out,1,52,FD_leave_one_publication_out_r01_f052,publication_grouped,1,2155073836,201,67,39,14,0,0.0
filament_diameter,leave_one_publication_out,1,52,FD_leave_one_publication_out_r01_f052,publication_grouped,2,2155073836,201,67,39,14,0,0.0
filament_diameter,leave_one_publication_out,1,52,FD_leave_one_publication_out_r01_f052,publication_grouped,3,2155073836,201,67,42,11,0,0.0
filament_diameter,leave_one_publication_out,1,52,FD_leave_one_publication_out_r01_f052,publication_grouped,4,2155073836,201,67,39,14,0,0.0
filament_diameter,leave_one_publication_out,1,53,FD_leave_one_publication_out_r01_f053,publication_grouped,1,2751708806,213,70,39,14,0,0.0
filament_diameter,leave_one_publication_out,1,53,FD_leave_one_publication_out_r01_f053,publication_grouped,2,2751708806,212,71,41,12,0,0.0
filament_diameter,leave_one_publication_out,1,53,FD_leave_one_publication_out_r01_f053,publication_grouped,3,2751708806,212,71,40,13,0,0.0
filament_diameter,leave_one_publication_out,1,53,FD_leave_one_publication_out_r01_f053,publication_grouped,4,2751708806,212,71,39,14,0,0.0
filament_diameter,leave_one_publication_out,1,54,FD_leave_one_publication_out_r01_f054,publication_grouped,1,3931624577,212,70,39,14,0,0.0
filament_diameter,leave_one_publication_out,1,54,FD_leave_one_publication_out_r01_f054,publication_grouped,2,3931624577,211,71,41,12,0,0.0
filament_diameter,leave_one_publication_out,1,54,FD_leave_one_publication_out_r01_f054,publication_grouped,3,3931624577,211,71,40,13,0,0.0
filament_diameter,leave_one_publication_out,1,54,FD_leave_one_publication_out_r01_f054,publication_grouped,4,3931624577,212,70,39,14,0,0.0
filament_diameter,publication_grouped,1,1,FD_publication_grouped_r01_f001,publication_grouped,1,2960928298,171,58,33,10,0,0.0
filament_diameter,publication_grouped,1,1,FD_publication_grouped_r01_f001,publication_grouped,2,2960928298,172,57,31,12,0,0.0
filament_diameter,publication_grouped,1,1,FD_publication_grouped_r01_f001,publication_grouped,3,2960928298,172,57,32,11,0,0.0
filament_diameter,publication_grouped,1,1,FD_publication_grouped_r01_f001,publication_grouped,4,2960928298,172,57,33,10,0,0.0
filament_diameter,publication_grouped,1,2,FD_publication_grouped_r01_f002,publication_grouped,1,1195944547,171,58,33,10,0,0.0
filament_diameter,publication_grouped,1,2,FD_publication_grouped_r01_f002,publication_grouped,2,1195944547,172,57,31,12,0,0.0
filament_diameter,publication_grouped,1,2,FD_publication_grouped_r01_f002,publication_grouped,3,1195944547,172,57,32,11,0,0.0
filament_diameter,publication_grouped,1,2,FD_publication_grouped_r01_f002,publication_grouped,4,1195944547,172,57,33,10,0,0.0
filament_diameter,publication_grouped,1,3,FD_publication_grouped_r01_f003,publication_grouped,1,1189999919,172,57,32,12,0,0.0
filament_diameter,publication_grouped,1,3,FD_publication_grouped_r01_f003,publication_grouped,2,1189999919,171,58,34,10,0,0.0
filament_diameter,publication_grouped,1,3,FD_publication_grouped_r01_f003,publication_grouped,3,1189999919,172,57,33,11,0,0.0
filament_diameter,publication_grouped,1,3,FD_publication_grouped_r01_f003,publication_grouped,4,1189999919,172,57,33,11,0,0.0
filament_diameter,publication_grouped,1,4,FD_publication_grouped_r01_f004,publication_grouped,1,1321924295,172,57,31,11,0,0.0
filament_diameter,publication_grouped,1,4,FD_publication_grouped_r01_f004,publication_grouped,2,1321924295,172,57,31,11,0,0.0
filament_diameter,publication_grouped,1,4,FD_publication_grouped_r01_f004,publication_grouped,3,1321924295,171,58,32,10,0,0.0
filament_diameter,publication_grouped,1,4,FD_publication_grouped_r01_f004,publication_grouped,4,1321924295,172,57,32,10,0,0.0
filament_diameter,publication_grouped,1,5,FD_publication_grouped_r01_f005,publication_grouped,1,3965388279,171,57,34,10,0,0.0
filament_diameter,publication_grouped,1,5,FD_publication_grouped_r01_f005,publication_grouped,2,3965388279,171,57,32,12,0,0.0
filament_diameter,publication_grouped,1,5,FD_publication_grouped_r01_f005,publication_grouped,3,3965388279,171,57,33,11,0,0.0
filament_diameter,publication_grouped,1,5,FD_publication_grouped_r01_f005,publication_grouped,4,3965388279,171,57,33,11,0,0.0
filament_diameter,publication_grouped,2,1,FD_publication_grouped_r02_f001,publication_grouped,1,2416163208,171,58,32,10,0,0.0
filament_diameter,publication_grouped,2,1,FD_publication_grouped_r02_f001,publication_grouped,2,2416163208,172,57,31,11,0,0.0
filament_diameter,publication_grouped,2,1,FD_publication_grouped_r02_f001,publication_grouped,3,2416163208,172,57,32,10,0,0.0
filament_diameter,publication_grouped,2,1,FD_publication_grouped_r02_f001,publication_grouped,4,2416163208,172,57,31,11,0,0.0
filament_diameter,publication_grouped,2,2,FD_publication_grouped_r02_f002,publication_grouped,1,782095878,172,57,33,10,0,0.0
filament_diameter,publication_grouped,2,2,FD_publication_grouped_r02_f002,publication_grouped,2,782095878,172,57,31,12,0,0.0
filament_diameter,publication_grouped,2,2,FD_publication_grouped_r02_f002,publication_grouped,3,782095878,172,57,32,11,0,0.0
filament_diameter,publication_grouped,2,2,FD_publication_grouped_r02_f002,publication_grouped,4,782095878,171,58,33,10,0,0.0
filament_diameter,publication_grouped,2,3,FD_publication_grouped_r02_f003,publication_grouped,1,3303190301,172,57,32,11,0,0.0
filament_diameter,publication_grouped,2,3,FD_publication_grouped_r02_f003,publication_grouped,2,3303190301,172,57,33,10,0,0.0
filament_diameter,publication_grouped,2,3,FD_publication_grouped_r02_f003,publication_grouped,3,3303190301,171,58,33,10,0,0.0
filament_diameter,publication_grouped,2,3,FD_publication_grouped_r02_f003,publication_grouped,4,3303190301,172,57,31,12,0,0.0
filament_diameter,publication_grouped,2,4,FD_publication_grouped_r02_f004,publication_grouped,1,2218428291,171,57,33,11,0,0.0
filament_diameter,publication_grouped,2,4,FD_publication_grouped_r02_f004,publication_grouped,2,2218428291,171,57,32,12,0,0.0
filament_diameter,publication_grouped,2,4,FD_publication_grouped_r02_f004,publication_grouped,3,2218428291,171,57,33,11,0,0.0
filament_diameter,publication_grouped,2,4,FD_publication_grouped_r02_f004,publication_grouped,4,2218428291,171,57,34,10,0,0.0
filament_diameter,publication_grouped,2,5,FD_publication_grouped_r02_f005,publication_grouped,1,3095513328,171,58,34,10,0,0.0
filament_diameter,publication_grouped,2,5,FD_publication_grouped_r02_f005,publication_grouped,2,3095513328,172,57,33,11,0,0.0
filament_diameter,publication_grouped,2,5,FD_publication_grouped_r02_f005,publication_grouped,3,3095513328,172,57,32,12,0,0.0
filament_diameter,publication_grouped,2,5,FD_publication_grouped_r02_f005,publication_grouped,4,3095513328,172,57,33,11,0,0.0
filament_diameter,publication_grouped,3,1,FD_publication_grouped_r03_f001,publication_grouped,1,1406235198,171,58,34,10,0,0.0
filament_diameter,publication_grouped,3,1,FD_publication_grouped_r03_f001,publication_grouped,2,1406235198,172,57,32,12,0,0.0
filament_diameter,publication_grouped,3,1,FD_publication_grouped_r03_f001,publication_grouped,3,1406235198,172,57,33,11,0,0.0
filament_diameter,publication_grouped,3,1,FD_publication_grouped_r03_f001,publication_grouped,4,1406235198,172,57,33,11,0,0.0
filament_diameter,publication_grouped,3,2,FD_publication_grouped_r03_f002,publication_grouped,1,1976740958,172,57,33,10,0,0.0
filament_diameter,publication_grouped,3,2,FD_publication_grouped_r03_f002,publication_grouped,2,1976740958,172,57,31,12,0,0.0
filament_diameter,publication_grouped,3,2,FD_publication_grouped_r03_f002,publication_grouped,3,1976740958,171,58,33,10,0,0.0
filament_diameter,publication_grouped,3,2,FD_publication_grouped_r03_f002,publication_grouped,4,1976740958,172,57,32,11,0,0.0
filament_diameter,publication_grouped,3,3,FD_publication_grouped_r03_f003,publication_grouped,1,3426468445,172,57,31,11,0,0.0
filament_diameter,publication_grouped,3,3,FD_publication_grouped_r03_f003,publication_grouped,2,3426468445,171,58,32,10,0,0.0
filament_diameter,publication_grouped,3,3,FD_publication_grouped_r03_f003,publication_grouped,3,3426468445,172,57,31,11,0,0.0
filament_diameter,publication_grouped,3,3,FD_publication_grouped_r03_f003,publication_grouped,4,3426468445,172,57,32,10,0,0.0
filament_diameter,publication_grouped,3,4,FD_publication_grouped_r03_f004,publication_grouped,1,238541370,171,57,34,10,0,0.0
filament_diameter,publication_grouped,3,4,FD_publication_grouped_r03_f004,publication_grouped,2,238541370,171,57,33,11,0,0.0
filament_diameter,publication_grouped,3,4,FD_publication_grouped_r03_f004,publication_grouped,3,238541370,171,57,32,12,0,0.0
filament_diameter,publication_grouped,3,4,FD_publication_grouped_r03_f004,publication_grouped,4,238541370,171,57,33,11,0,0.0
filament_diameter,publication_grouped,3,5,FD_publication_grouped_r03_f005,publication_grouped,1,2802636254,172,57,32,11,0,0.0
filament_diameter,publication_grouped,3,5,FD_publication_grouped_r03_f005,publication_grouped,2,2802636254,171,58,33,10,0,0.0
filament_diameter,publication_grouped,3,5,FD_publication_grouped_r03_f005,publication_grouped,3,2802636254,172,57,33,10,0,0.0
filament_diameter,publication_grouped,3,5,FD_publication_grouped_r03_f005,publication_grouped,4,2802636254,172,57,31,12,0,0.0
filament_diameter,publication_grouped,4,1,FD_publication_grouped_r04_f001,publication_grouped,1,2695668194,172,57,33,10,0,0.0
filament_diameter,publication_grouped,4,1,FD_publication_grouped_r04_f001,publication_grouped,2,2695668194,172,57,31,12,0,0.0
filament_diameter,publication_grouped,4,1,FD_publication_grouped_r04_f001,publication_grouped,3,2695668194,172,57,32,11,0,0.0
filament_diameter,publication_grouped,4,1,FD_publication_grouped_r04_f001,publication_grouped,4,2695668194,171,58,33,10,0,0.0
filament_diameter,publication_grouped,4,2,FD_publication_grouped_r04_f002,publication_grouped,1,2088651505,172,57,33,10,0,0.0
filament_diameter,publication_grouped,4,2,FD_publication_grouped_r04_f002,publication_grouped,2,2088651505,172,57,31,12,0,0.0
filament_diameter,publication_grouped,4,2,FD_publication_grouped_r04_f002,publication_grouped,3,2088651505,172,57,32,11,0,0.0
filament_diameter,publication_grouped,4,2,FD_publication_grouped_r04_f002,publication_grouped,4,2088651505,171,58,33,10,0,0.0
filament_diameter,publication_grouped,4,3,FD_publication_grouped_r04_f003,publication_grouped,1,2678367834,172,57,31,11,0,0.0
filament_diameter,publication_grouped,4,3,FD_publication_grouped_r04_f003,publication_grouped,2,2678367834,172,57,31,11,0,0.0
filament_diameter,publication_grouped,4,3,FD_publication_grouped_r04_f003,publication_grouped,3,2678367834,172,57,32,10,0,0.0
filament_diameter,publication_grouped,4,3,FD_publication_grouped_r04_f003,publication_grouped,4,2678367834,171,58,32,10,0,0.0
filament_diameter,publication_grouped,4,4,FD_publication_grouped_r04_f004,publication_grouped,1,3032908637,172,57,32,12,0,0.0
filament_diameter,publication_grouped,4,4,FD_publication_grouped_r04_f004,publication_grouped,2,3032908637,172,57,33,11,0,0.0
filament_diameter,publication_grouped,4,4,FD_publication_grouped_r04_f004,publication_grouped,3,3032908637,171,58,34,10,0,0.0
filament_diameter,publication_grouped,4,4,FD_publication_grouped_r04_f004,publication_grouped,4,3032908637,172,57,33,11,0,0.0
filament_diameter,publication_grouped,4,5,FD_publication_grouped_r04_f005,publication_grouped,1,3681562185,171,57,33,11,0,0.0
filament_diameter,publication_grouped,4,5,FD_publication_grouped_r04_f005,publication_grouped,2,3681562185,171,57,34,10,0,0.0
filament_diameter,publication_grouped,4,5,FD_publication_grouped_r04_f005,publication_grouped,3,3681562185,171,57,33,11,0,0.0
filament_diameter,publication_grouped,4,5,FD_publication_grouped_r04_f005,publication_grouped,4,3681562185,171,57,32,12,0,0.0
filament_diameter,publication_grouped,5,1,FD_publication_grouped_r05_f001,publication_grouped,1,1216605311,172,57,32,10,0,0.0
filament_diameter,publication_grouped,5,1,FD_publication_grouped_r05_f001,publication_grouped,2,1216605311,172,57,31,11,0,0.0
filament_diameter,publication_grouped,5,1,FD_publication_grouped_r05_f001,publication_grouped,3,1216605311,172,57,31,11,0,0.0
filament_diameter,publication_grouped,5,1,FD_publication_grouped_r05_f001,publication_grouped,4,1216605311,171,58,32,10,0,0.0
filament_diameter,publication_grouped,5,2,FD_publication_grouped_r05_f002,publication_grouped,1,406558530,171,57,32,12,0,0.0
filament_diameter,publication_grouped,5,2,FD_publication_grouped_r05_f002,publication_grouped,2,406558530,171,57,33,11,0,0.0
filament_diameter,publication_grouped,5,2,FD_publication_grouped_r05_f002,publication_grouped,3,406558530,171,57,33,11,0,0.0
filament_diameter,publication_grouped,5,2,FD_publication_grouped_r05_f002,publication_grouped,4,406558530,171,57,34,10,0,0.0
filament_diameter,publication_grouped,5,3,FD_publication_grouped_r05_f003,publication_grouped,1,2273515954,172,57,32,12,0,0.0
filament_diameter,publication_grouped,5,3,FD_publication_grouped_r05_f003,publication_grouped,2,2273515954,172,57,33,11,0,0.0
filament_diameter,publication_grouped,5,3,FD_publication_grouped_r05_f003,publication_grouped,3,2273515954,171,58,34,10,0,0.0
filament_diameter,publication_grouped,5,3,FD_publication_grouped_r05_f003,publication_grouped,4,2273515954,172,57,33,11,0,0.0
filament_diameter,publication_grouped,5,4,FD_publication_grouped_r05_f004,publication_grouped,1,2452335630,171,58,33,10,0,0.0
filament_diameter,publication_grouped,5,4,FD_publication_grouped_r05_f004,publication_grouped,2,2452335630,172,57,32,11,0,0.0
filament_diameter,publication_grouped,5,4,FD_publication_grouped_r05_f004,publication_grouped,3,2452335630,172,57,31,12,0,0.0
filament_diameter,publication_grouped,5,4,FD_publication_grouped_r05_f004,publication_grouped,4,2452335630,172,57,33,10,0,0.0
filament_diameter,publication_grouped,5,5,FD_publication_grouped_r05_f005,publication_grouped,1,3645653711,172,57,33,10,0,0.0
filament_diameter,publication_grouped,5,5,FD_publication_grouped_r05_f005,publication_grouped,2,3645653711,172,57,31,12,0,0.0
filament_diameter,publication_grouped,5,5,FD_publication_grouped_r05_f005,publication_grouped,3,3645653711,172,57,32,11,0,0.0
filament_diameter,publication_grouped,5,5,FD_publication_grouped_r05_f005,publication_grouped,4,3645653711,171,58,33,10,0,0.0
filament_diameter,random_rowwise,1,1,FD_random_rowwise_r01_f001,random_rowwise,1,2046178187,171,57,48,33,30,0.9298245614035088
filament_diameter,random_rowwise,1,1,FD_random_rowwise_r01_f001,random_rowwise,2,2046178187,171,57,48,30,27,0.8947368421052632
filament_diameter,random_rowwise,1,1,FD_random_rowwise_r01_f001,random_rowwise,3,2046178187,171,57,48,33,30,0.9473684210526315
filament_diameter,random_rowwise,1,1,FD_random_rowwise_r01_f001,random_rowwise,4,2046178187,171,57,50,31,30,0.9824561403508771
filament_diameter,random_rowwise,1,2,FD_random_rowwise_r01_f002,random_rowwise,1,2879309549,171,58,49,34,32,0.9482758620689655
filament_diameter,random_rowwise,1,2,FD_random_rowwise_r01_f002,random_rowwise,2,2879309549,172,57,47,32,28,0.9298245614035088
filament_diameter,random_rowwise,1,2,FD_random_rowwise_r01_f002,random_rowwise,3,2879309549,172,57,49,32,30,0.9473684210526315
filament_diameter,random_rowwise,1,2,FD_random_rowwise_r01_f002,random_rowwise,4,2879309549,172,57,49,32,30,0.9649122807017544
filament_diameter,random_rowwise,1,3,FD_random_rowwise_r01_f003,random_rowwise,1,2756916479,171,58,48,33,28,0.8793103448275862
filament_diameter,random_rowwise,1,3,FD_random_rowwise_r01_f003,random_rowwise,2,2756916479,172,57,52,30,29,0.9824561403508771
filament_diameter,random_rowwise,1,3,FD_random_rowwise_r01_f003,random_rowwise,3,2756916479,172,57,50,31,28,0.9298245614035088
filament_diameter,random_rowwise,1,3,FD_random_rowwise_r01_f003,random_rowwise,4,2756916479,172,57,49,34,30,0.8947368421052632
filament_diameter,random_rowwise,1,4,FD_random_rowwise_r01_f004,random_rowwise,1,3585925322,171,58,48,30,26,0.896551724137931
filament_diameter,random_rowwise,1,4,FD_random_rowwise_r01_f004,random_rowwise,2,3585925322,172,57,48,32,28,0.9122807017543859
filament_diameter,random_rowwise,1,4,FD_random_rowwise_r01_f004,random_rowwise,3,3585925322,172,57,49,33,30,0.9473684210526315
filament_diameter,random_rowwise,1,4,FD_random_rowwise_r01_f004,random_rowwise,4,3585925322,172,57,49,31,28,0.9122807017543859
filament_diameter,random_rowwise,1,5,FD_random_rowwise_r01_f005,random_rowwise,1,2416649437,171,58,49,32,28,0.8793103448275862
filament_diameter,random_rowwise,1,5,FD_random_rowwise_r01_f005,random_rowwise,2,2416649437,172,57,50,32,29,0.9473684210526315
filament_diameter,random_rowwise,1,5,FD_random_rowwise_r01_f005,random_rowwise,3,2416649437,172,57,50,29,26,0.9298245614035088
filament_diameter,random_rowwise,1,5,FD_random_rowwise_r01_f005,random_rowwise,4,2416649437,172,57,49,31,27,0.9122807017543859
filament_diameter,random_rowwise,2,1,FD_random_rowwise_r02_f001,random_rowwise,1,485085147,171,57,50,28,26,0.9473684210526315
filament_diameter,random_rowwise,2,1,FD_random_rowwise_r02_f001,random_rowwise,2,485085147,171,57,46,36,30,0.8771929824561403
filament_diameter,random_rowwise,2,1,FD_random_rowwise_r02_f001,random_rowwise,3,485085147,171,57,49,33,30,0.9298245614035088
filament_diameter,random_rowwise,2,1,FD_random_rowwise_r02_f001,random_rowwise,4,485085147,171,57,50,27,25,0.9649122807017544
filament_diameter,random_rowwise,2,2,FD_random_rowwise_r02_f002,random_rowwise,1,669580557,171,58,48,33,29,0.9310344827586207
filament_diameter,random_rowwise,2,2,FD_random_rowwise_r02_f002,random_rowwise,2,669580557,172,57,50,27,25,0.9473684210526315
