global_task_number,task_id,dataset,target_family,target_key,target_column,feature_set,validation_design,repeat,outer_fold,outer_split_id,task_elapsed_seconds,model_key,selected_candidate_id,selected_complexity_rank,inner_mean_publication_macro_mae,inner_mean_row_mae,inner_total_convergence_warnings,preprocessing_variant,outer_training_rows,outer_test_rows,outer_training_sources,outer_test_sources,outer_source_overlap,output_feature_count,outer_row_mae,outer_publication_macro_mae,outer_fit_seconds,outer_convergence_warning_count,selected_parameters_json
869,filament_diameter__raw_outcome__core_physics__leave_one_publication_out__r01__f032,filament_diameter,raw_outcome,filament_diameter,filament_diameter_um,core_physics,leave_one_publication_out,1,32,FD_leave_one_publication_out_r01_f032,16.883801201998722,rbf_svr,rbf_svr_09,9,310.1124123089363,303.3712192543644,0,scaled,284,2,53,1,0,30,121.0483896361365,121.0483896361365,0.007934769997518742,0,"{""C"": 100.0, ""epsilon"": 0.5, ""gamma"": ""scale""}"
870,filament_diameter__raw_outcome__core_physics__leave_one_publication_out__r01__f033,filament_diameter,raw_outcome,filament_diameter,filament_diameter_um,core_physics,leave_one_publication_out,1,33,FD_leave_one_publication_out_r01_f033,16.73235757400107,ridge,ridge_04,4,370.88963212786416,352.7155624779198,0,scaled,256,30,53,1,0,30,761.6919286335964,761.6919286335964,0.0021698600030504167,0,"{""alpha"": 0.1}"
870,filament_diameter__raw_outcome__core_physics__leave_one_publication_out__r01__f033,filament_diameter,raw_outcome,filament_diameter,filament_diameter_um,core_physics,leave_one_publication_out,1,33,FD_leave_one_publication_out_r01_f033,16.73235757400107,elastic_net,elastic_net_07,7,370.1174669450088,350.8599427426549,0,scaled,256,30,53,1,0,30,751.5043709077637,751.5043709077637,0.0029991890005476307,0,"{""alpha"": 0.01, ""l1_ratio"": 0.9}"
870,filament_diameter__raw_outcome__core_physics__leave_one_publication_out__r01__f033,filament_diameter,raw_outcome,filament_diameter,filament_diameter_um,core_physics,leave_one_publication_out,1,33,FD_leave_one_publication_out_r01_f033,16.73235757400107,random_forest,random_forest_04,4,259.41868078146615,278.13492786325037,0,unscaled,256,30,53,1,0,30,113.85199592947053,113.85199592947053,0.5720078269987425,0,"{""max_depth"": 24, ""max_features"": 0.5, ""min_samples_leaf"": 3, ""n_estimators"": 300}"
870,filament_diameter__raw_outcome__core_physics__leave_one_publication_out__r01__f033,filament_diameter,raw_outcome,filament_diameter,filament_diameter_um,core_physics,leave_one_publication_out,1,33,FD_leave_one_publication_out_r01_f033,16.73235757400107,rbf_svr,rbf_svr_11,11,274.7268686434537,285.28413725475275,0,scaled,256,30,53,1,0,30,176.63244964715014,176.63244964715017,0.006903401997988112,0,"{""C"": 100.0, ""epsilon"": 0.1, ""gamma"": ""scale""}"
871,filament_diameter__raw_outcome__core_physics__leave_one_publication_out__r01__f034,filament_diameter,raw_outcome,filament_diameter,filament_diameter_um,core_physics,leave_one_publication_out,1,34,FD_leave_one_publication_out_r01_f034,16.959765993000474,ridge,ridge_01,1,322.2600802284206,278.0452709670064,0,scaled,285,1,53,1,0,30,369.68584485772885,369.68584485772885,0.0016045999982452486,0,"{""alpha"": 100.0}"
871,filament_diameter__raw_outcome__core_physics__leave_one_publication_out__r01__f034,filament_diameter,raw_outcome,filament_diameter,filament_diameter_um,core_physics,leave_one_publication_out,1,34,FD_leave_one_publication_out_r01_f034,16.959765993000474,elastic_net,elastic_net_03,3,316.6190571186297,276.3608948076368,0,scaled,285,1,53,1,0,30,344.2969301717329,344.2969301717329,0.0015338979974330869,0,"{""alpha"": 1.0, ""l1_ratio"": 0.1}"
871,filament_diameter__raw_outcome__core_physics__leave_one_publication_out__r01__f034,filament_diameter,raw_outcome,filament_diameter,filament_diameter_um,core_physics,leave_one_publication_out,1,34,FD_leave_one_publication_out_r01_f034,16.959765993000474,random_forest,random_forest_03,3,280.6336189910234,293.2331937777883,0,unscaled,285,1,53,1,0,30,90.23767528705105,90.23767528705105,0.7205270710001059,0,"{""max_depth"": 12, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""n_estimators"": 300}"
871,filament_diameter__raw_outcome__core_physics__leave_one_publication_out__r01__f034,filament_diameter,raw_outcome,filament_diameter,filament_diameter_um,core_physics,leave_one_publication_out,1,34,FD_leave_one_publication_out_r01_f034,16.959765993000474,rbf_svr,rbf_svr_11,11,278.12204254858756,269.3542912960525,0,scaled,285,1,53,1,0,30,298.5155760190818,298.5155760190818,0.016253268000582466,0,"{""C"": 100.0, ""epsilon"": 0.1, ""gamma"": ""scale""}"
872,filament_diameter__raw_outcome__core_physics__leave_one_publication_out__r01__f035,filament_diameter,raw_outcome,filament_diameter,filament_diameter_um,core_physics,leave_one_publication_out,1,35,FD_leave_one_publication_out_r01_f035,17.34990667799866,ridge,ridge_01,1,419.90166527198113,371.50083182186,0,scaled,282,4,53,1,0,30,353.8529368415402,353.8529368415402,0.0024978960027510766,0,"{""alpha"": 100.0}"
872,filament_diameter__raw_outcome__core_physics__leave_one_publication_out__r01__f035,filament_diameter,raw_outcome,filament_diameter,filament_diameter_um,core_physics,leave_one_publication_out,1,35,FD_leave_one_publication_out_r01_f035,17.34990667799866,elastic_net,elastic_net_03,3,391.4720559146815,345.9780386225907,0,scaled,282,4,53,1,0,30,340.86898308652883,340.8689830865288,0.002431313001579838,0,"{""alpha"": 1.0, ""l1_ratio"": 0.1}"
872,filament_diameter__raw_outcome__core_physics__leave_one_publication_out__r01__f035,filament_diameter,raw_outcome,filament_diameter,filament_diameter_um,core_physics,leave_one_publication_out,1,35,FD_leave_one_publication_out_r01_f035,17.34990667799866,random_forest,random_forest_04,4,289.3740197742259,271.3414743747294,0,unscaled,282,4,53,1,0,30,410.0873697041726,410.08736970417266,0.873460453000007,0,"{""max_depth"": 24, ""max_features"": 0.5, ""min_samples_leaf"": 3, ""n_estimators"": 300}"
872,filament_diameter__raw_outcome__core_physics__leave_one_publication_out__r01__f035,filament_diameter,raw_outcome,filament_diameter,filament_diameter_um,core_physics,leave_one_publication_out,1,35,FD_leave_one_publication_out_r01_f035,17.34990667799866,rbf_svr,rbf_svr_09,9,286.41540705445726,283.23593813722636,0,scaled,282,4,53,1,0,30,270.69740319451637,270.69740319451637,0.015426926001964603,0,"{""C"": 100.0, ""epsilon"": 0.5, ""gamma"": ""scale""}"
873,filament_diameter__raw_outcome__core_physics__leave_one_publication_out__r01__f036,filament_diameter,raw_outcome,filament_diameter,filament_diameter_um,core_physics,leave_one_publication_out,1,36,FD_leave_one_publication_out_r01_f036,17.413548680997337,ridge,ridge_01,1,389.9382698425196,361.0831694632518,0,scaled,280,6,53,1,0,30,267.33790999791023,267.33790999791023,0.0023425719991791993,0,"{""alpha"": 100.0}"
873,filament_diameter__raw_outcome__core_physics__leave_one_publication_out__r01__f036,filament_diameter,raw_outcome,filament_diameter,filament_diameter_um,core_physics,leave_one_publication_out,1,36,FD_leave_one_publication_out_r01_f036,17.413548680997337,elastic_net,elastic_net_03,3,373.51016456177473,340.67372536356805,0,scaled,280,6,53,1,0,30,347.5602624394076,347.5602624394076,0.002185596000344958,0,"{""alpha"": 1.0, ""l1_ratio"": 0.1}"
873,filament_diameter__raw_outcome__core_physics__leave_one_publication_out__r01__f036,filament_diameter,raw_outcome,filament_diameter,filament_diameter_um,core_physics,leave_one_publication_out,1,36,FD_leave_one_publication_out_r01_f036,17.413548680997337,random_forest,random_forest_04,4,270.05786677831907,267.62488900076977,0,unscaled,280,6,53,1,0,30,366.85598126514174,366.8559812651417,0.8651314890012145,0,"{""max_depth"": 24, ""max_features"": 0.5, ""min_samples_leaf"": 3, ""n_estimators"": 300}"
873,filament_diameter__raw_outcome__core_physics__leave_one_publication_out__r01__f036,filament_diameter,raw_outcome,filament_diameter,filament_diameter_um,core_physics,leave_one_publication_out,1,36,FD_leave_one_publication_out_r01_f036,17.413548680997337,rbf_svr,rbf_svr_11,11,285.3557561698742,275.59872278798605,0,scaled,280,6,53,1,0,30,285.7990582003894,285.7990582003894,0.008117884997773217,0,"{""C"": 100.0, ""epsilon"": 0.1, ""gamma"": ""scale""}"
874,filament_diameter__raw_outcome__core_physics__leave_one_publication_out__r01__f037,filament_diameter,raw_outcome,filament_diameter,filament_diameter_um,core_physics,leave_one_publication_out,1,37,FD_leave_one_publication_out_r01_f037,16.967397695003456,ridge,ridge_01,1,379.6242568881811,319.69623148833796,0,scaled,280,6,53,1,0,30,249.1356095720712,249.1356095720712,0.0026292019974789582,0,"{""alpha"": 100.0}"
874,filament_diameter__raw_outcome__core_physics__leave_one_publication_out__r01__f037,filament_diameter,raw_outcome,filament_diameter,filament_diameter_um,core_physics,leave_one_publication_out,1,37,FD_leave_one_publication_out_r01_f037,16.967397695003456,elastic_net,elastic_net_03,3,362.48670306778723,311.48973756838313,0,scaled,280,6,53,1,0,30,214.46793717295478,214.46793717295478,0.0022825790001661517,0,"{""alpha"": 1.0, ""l1_ratio"": 0.1}"
874,filament_diameter__raw_outcome__core_physics__leave_one_publication_out__r01__f037,filament_diameter,raw_outcome,filament_diameter,filament_diameter_um,core_physics,leave_one_publication_out,1,37,FD_leave_one_publication_out_r01_f037,16.967397695003456,random_forest,random_forest_02,2,280.2346868194488,285.14614227005893,0,unscaled,280,6,53,1,0,30,124.30241696809418,124.30241696809418,0.5488337160022638,0,"{""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 3, ""n_estimators"": 300}"
874,filament_diameter__raw_outcome__core_physics__leave_one_publication_out__r01__f037,filament_diameter,raw_outcome,filament_diameter,filament_diameter_um,core_physics,leave_one_publication_out,1,37,FD_leave_one_publication_out_r01_f037,16.967397695003456,rbf_svr,rbf_svr_09,9,271.18043631298553,277.3881772468365,0,scaled,280,6,53,1,0,30,74.96536062380802,74.96536062380802,0.007786936999764293,0,"{""C"": 100.0, ""epsilon"": 0.5, ""gamma"": ""scale""}"
875,filament_diameter__raw_outcome__core_physics__leave_one_publication_out__r01__f038,filament_diameter,raw_outcome,filament_diameter,filament_diameter_um,core_physics,leave_one_publication_out,1,38,FD_leave_one_publication_out_r01_f038,16.922624325998186,ridge,ridge_01,1,337.56355208870946,315.54352738715744,0,scaled,285,1,53,1,0,30,379.74323914506067,379.74323914506067,0.001610794999578502,0,"{""alpha"": 100.0}"
875,filament_diameter__raw_outcome__core_physics__leave_one_publication_out__r01__f038,filament_diameter,raw_outcome,filament_diameter,filament_diameter_um,core_physics,leave_one_publication_out,1,38,FD_leave_one_publication_out_r01_f038,16.922624325998186,elastic_net,elastic_net_03,3,329.06171857957037,308.5935152847632,0,scaled,285,1,53,1,0,30,578.2409294232906,578.2409294232906,0.0014166590008244384,0,"{""alpha"": 1.0, ""l1_ratio"": 0.1}"
875,filament_diameter__raw_outcome__core_physics__leave_one_publication_out__r01__f038,filament_diameter,raw_outcome,filament_diameter,filament_diameter_um,core_physics,leave_one_publication_out,1,38,FD_leave_one_publication_out_r01_f038,16.922624325998186,random_forest,random_forest_01,1,297.10602166771565,315.68637493349604,0,unscaled,285,1,53,1,0,30,403.15644069551695,403.15644069551695,0.5450809590001882,0,"{""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 300}"
875,filament_diameter__raw_outcome__core_physics__leave_one_publication_out__r01__f038,filament_diameter,raw_outcome,filament_diameter,filament_diameter_um,core_physics,leave_one_publication_out,1,38,FD_leave_one_publication_out_r01_f038,16.922624325998186,rbf_svr,rbf_svr_09,9,273.0670606083402,286.31608391979734,0,scaled,285,1,53,1,0,30,856.3132057888438,856.3132057888438,0.008407383000303525,0,"{""C"": 100.0, ""epsilon"": 0.5, ""gamma"": ""scale""}"
876,filament_diameter__raw_outcome__core_physics__leave_one_publication_out__r01__f039,filament_diameter,raw_outcome,filament_diameter,filament_diameter_um,core_physics,leave_one_publication_out,1,39,FD_leave_one_publication_out_r01_f039,17.265527490999375,ridge,ridge_01,1,390.16290773453056,344.951470544979,0,scaled,283,3,53,1,0,30,192.8410030260454,192.8410030260454,0.001660018999245949,0,"{""alpha"": 100.0}"
876,filament_diameter__raw_outcome__core_physics__leave_one_publication_out__r01__f039,filament_diameter,raw_outcome,filament_diameter,filament_diameter_um,core_physics,leave_one_publication_out,1,39,FD_leave_one_publication_out_r01_f039,17.265527490999375,elastic_net,elastic_net_03,3,371.33572004952623,331.74971255105936,0,scaled,283,3,53,1,0,30,232.5262990938003,232.5262990938003,0.0015118740011530463,0,"{""alpha"": 1.0, ""l1_ratio"": 0.1}"
876,filament_diameter__raw_outcome__core_physics__leave_one_publication_out__r01__f039,filament_diameter,raw_outcome,filament_diameter,filament_diameter_um,core_physics,leave_one_publication_out,1,39,FD_leave_one_publication_out_r01_f039,17.265527490999375,random_forest,random_forest_05,5,272.3831180821318,259.4429757906479,0,unscaled,283,3,53,1,0,30,56.23958478835999,56.23958478835999,0.6225371350010391,0,"{""max_depth"": 24, ""max_features"": 0.5, ""min_samples_leaf"": 1, ""n_estimators"": 300}"
876,filament_diameter__raw_outcome__core_physics__leave_one_publication_out__r01__f039,filament_diameter,raw_outcome,filament_diameter,filament_diameter_um,core_physics,leave_one_publication_out,1,39,FD_leave_one_publication_out_r01_f039,17.265527490999375,rbf_svr,rbf_svr_09,9,290.1964294818882,295.5741800727627,0,scaled,283,3,53,1,0,30,85.71200796179299,85.71200796179299,0.008102972999040503,0,"{""C"": 100.0, ""epsilon"": 0.5, ""gamma"": ""scale""}"
877,filament_diameter__raw_outcome__core_physics__leave_one_publication_out__r01__f040,filament_diameter,raw_outcome,filament_diameter,filament_diameter_um,core_physics,leave_one_publication_out,1,40,FD_leave_one_publication_out_r01_f040,16.995122725998954,ridge,ridge_01,1,330.57077928961075,290.5324627777122,0,scaled,275,11,53,1,0,30,162.27810609262707,162.27810609262707,0.001848961997893639,0,"{""alpha"": 100.0}"
877,filament_diameter__raw_outcome__core_physics__leave_one_publication_out__r01__f040,filament_diameter,raw_outcome,filament_diameter,filament_diameter_um,core_physics,leave_one_publication_out,1,40,FD_leave_one_publication_out_r01_f040,16.995122725998954,elastic_net,elastic_net_03,3,323.54148769534777,284.7709394667983,0,scaled,275,11,53,1,0,30,201.41897894770906,201.41897894770906,0.0015283790016837884,0,"{""alpha"": 1.0, ""l1_ratio"": 0.1}"
877,filament_diameter__raw_outcome__core_physics__leave_one_publication_out__r01__f040,filament_diameter,raw_outcome,filament_diameter,filament_diameter_um,core_physics,leave_one_publication_out,1,40,FD_leave_one_publication_out_r01_f040,16.995122725998954,random_forest,random_forest_04,4,256.5298395087798,259.4491951706724,0,unscaled,275,11,53,1,0,30,67.90434666133592,67.90434666133591,0.5872843510005623,0,"{""max_depth"": 24, ""max_features"": 0.5, ""min_samples_leaf"": 3, ""n_estimators"": 300}"
877,filament_diameter__raw_outcome__core_physics__leave_one_publication_out__r01__f040,filament_diameter,raw_outcome,filament_diameter,filament_diameter_um,core_physics,leave_one_publication_out,1,40,FD_leave_one_publication_out_r01_f040,16.995122725998954,rbf_svr,rbf_svr_09,9,276.5970745690725,277.1109386003852,0,scaled,275,11,53,1,0,30,58.78335093668447,58.78335093668447,0.007812389001628617,0,"{""C"": 100.0, ""epsilon"": 0.5, ""gamma"": ""scale""}"
878,filament_diameter__raw_outcome__core_physics__leave_one_publication_out__r01__f041,filament_diameter,raw_outcome,filament_diameter,filament_diameter_um,core_physics,leave_one_publication_out,1,41,FD_leave_one_publication_out_r01_f041,16.78523108599984,ridge,ridge_01,1,320.7188904863633,292.28999100305737,0,scaled,276,10,53,1,0,30,110.90842387417277,110.90842387417277,0.0016113900019263383,0,"{""alpha"": 100.0}"
878,filament_diameter__raw_outcome__core_physics__leave_one_publication_out__r01__f041,filament_diameter,raw_outcome,filament_diameter,filament_diameter_um,core_physics,leave_one_publication_out,1,41,FD_leave_one_publication_out_r01_f041,16.78523108599984,elastic_net,elastic_net_03,3,319.77953546105175,286.37102613762704,0,scaled,276,10,53,1,0,30,163.1295223504589,163.1295223504589,0.001446149999537738,0,"{""alpha"": 1.0, ""l1_ratio"": 0.1}"
878,filament_diameter__raw_outcome__core_physics__leave_one_publication_out__r01__f041,filament_diameter,raw_outcome,filament_diameter,filament_diameter_um,core_physics,leave_one_publication_out,1,41,FD_leave_one_publication_out_r01_f041,16.78523108599984,random_forest,random_forest_02,2,283.05206237706415,265.4460603006406,0,unscaled,276,10,53,1,0,30,104.73888372988544,104.73888372988544,0.5649262420010928,0,"{""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 3, ""n_estimators"": 300}"
878,filament_diameter__raw_outcome__core_physics__leave_one_publication_out__r01__f041,filament_diameter,raw_outcome,filament_diameter,filament_diameter_um,core_physics,leave_one_publication_out,1,41,FD_leave_one_publication_out_r01_f041,16.78523108599984,rbf_svr,rbf_svr_09,9,274.4902518704929,269.26437120777604,0,scaled,276,10,53,1,0,30,91.50380407074435,91.50380407074435,0.008286497999506537,0,"{""C"": 100.0, ""epsilon"": 0.5, ""gamma"": ""scale""}"
879,filament_diameter__raw_outcome__core_physics__leave_one_publication_out__r01__f042,filament_diameter,raw_outcome,filament_diameter,filament_diameter_um,core_physics,leave_one_publication_out,1,42,FD_leave_one_publication_out_r01_f042,17.661650338999607,ridge,ridge_01,1,340.30003019226535,301.89884289751683,0,scaled,285,1,53,1,0,30,224.7946515001687,224.7946515001687,0.00250859000152559,0,"{""alpha"": 100.0}"
