global_task_number,task_id,scenario_key,scenario_label,source_column,feature_mode,feature_count,validation_design,repeat,outer_fold,training_rows,test_rows,training_sources,test_sources,source_overlap_count,source_seen_fraction,prediction_rows,publication_count,mae,rmse,bias,r2,macro_publication_mae
57,step17__minimum_source_size_5__random_rowwise__r02,minimum_source_size_5,Exclude DOI sources with fewer than 5 rows,meta_primary_source_id,prospective_design,44,random_rowwise,2,1,399,100,40,34,34,1.0,100,34,7.024304158133236,11.107435484885189,2.655137404950092,0.6820448159708032,6.400992529302615
57,step17__minimum_source_size_5__random_rowwise__r02,minimum_source_size_5,Exclude DOI sources with fewer than 5 rows,meta_primary_source_id,prospective_design,44,random_rowwise,2,2,399,100,40,35,35,1.0,100,35,8.122300078851536,11.643528686142313,-1.297830223391696,0.4399328660824081,8.547489438607256
57,step17__minimum_source_size_5__random_rowwise__r02,minimum_source_size_5,Exclude DOI sources with fewer than 5 rows,meta_primary_source_id,prospective_design,44,random_rowwise,2,3,399,100,40,36,36,1.0,100,36,8.040084405970518,11.226925179452756,0.2729018568754388,0.5311668716390929,8.208291901147504
57,step17__minimum_source_size_5__random_rowwise__r02,minimum_source_size_5,Exclude DOI sources with fewer than 5 rows,meta_primary_source_id,prospective_design,44,random_rowwise,2,4,399,100,40,35,35,1.0,100,35,7.780066984576909,11.641815138916549,0.982586124089433,0.6137626226789734,6.784074640543693
57,step17__minimum_source_size_5__random_rowwise__r02,minimum_source_size_5,Exclude DOI sources with fewer than 5 rows,meta_primary_source_id,prospective_design,44,random_rowwise,2,5,400,99,40,35,35,1.0,99,35,7.828654515680475,12.10418011354898,-1.750849714362967,0.3539936097177476,7.36691292700526
58,step17__minimum_source_size_5__random_rowwise__r03,minimum_source_size_5,Exclude DOI sources with fewer than 5 rows,meta_primary_source_id,prospective_design,44,random_rowwise,3,1,399,100,40,35,35,1.0,100,35,8.69270023830719,13.70122244468605,0.2848258431750467,0.4129583129314333,8.476962329409144
58,step17__minimum_source_size_5__random_rowwise__r03,minimum_source_size_5,Exclude DOI sources with fewer than 5 rows,meta_primary_source_id,prospective_design,44,random_rowwise,3,2,399,100,40,37,37,1.0,100,37,7.642869284135709,11.178668687734726,-1.0417044502168502,0.5816279863215272,7.340158789066716
58,step17__minimum_source_size_5__random_rowwise__r03,minimum_source_size_5,Exclude DOI sources with fewer than 5 rows,meta_primary_source_id,prospective_design,44,random_rowwise,3,3,399,100,40,34,34,1.0,100,34,7.9734572178488285,11.825133932719064,0.0015482178763973,0.5755563885162764,8.382393335966432
58,step17__minimum_source_size_5__random_rowwise__r03,minimum_source_size_5,Exclude DOI sources with fewer than 5 rows,meta_primary_source_id,prospective_design,44,random_rowwise,3,4,399,100,40,37,37,1.0,100,37,7.316595156680773,10.364075886423237,-1.3946267699534685,0.456592085966686,7.278974695351824
58,step17__minimum_source_size_5__random_rowwise__r03,minimum_source_size_5,Exclude DOI sources with fewer than 5 rows,meta_primary_source_id,prospective_design,44,random_rowwise,3,5,400,99,40,36,36,1.0,99,36,7.927625441535461,11.66573556084649,1.0557826487129676,0.59341206408977,7.722492738494706
59,step17__minimum_source_size_5__random_rowwise__r04,minimum_source_size_5,Exclude DOI sources with fewer than 5 rows,meta_primary_source_id,prospective_design,44,random_rowwise,4,1,399,100,40,36,36,1.0,100,36,7.798204071355485,10.770490011491397,0.1723558043658484,0.639942458633583,8.06609198563305
59,step17__minimum_source_size_5__random_rowwise__r04,minimum_source_size_5,Exclude DOI sources with fewer than 5 rows,meta_primary_source_id,prospective_design,44,random_rowwise,4,2,399,100,40,36,36,1.0,100,36,8.62057065197788,13.115875063608318,1.0205620993535462,0.53760239405076,8.297378930390721
59,step17__minimum_source_size_5__random_rowwise__r04,minimum_source_size_5,Exclude DOI sources with fewer than 5 rows,meta_primary_source_id,prospective_design,44,random_rowwise,4,3,399,100,40,35,35,1.0,100,35,7.420776529635243,11.249329870774428,-1.023744632924824,0.4775960763330826,6.977329875690524
59,step17__minimum_source_size_5__random_rowwise__r04,minimum_source_size_5,Exclude DOI sources with fewer than 5 rows,meta_primary_source_id,prospective_design,44,random_rowwise,4,4,399,100,40,35,35,1.0,100,35,8.077857648732603,12.88597601566178,0.7337995990553864,0.4419556847984941,9.584386362024686
59,step17__minimum_source_size_5__random_rowwise__r04,minimum_source_size_5,Exclude DOI sources with fewer than 5 rows,meta_primary_source_id,prospective_design,44,random_rowwise,4,5,400,99,40,33,33,1.0,99,33,7.36763691209613,10.19381423825654,-0.7128617910553924,0.5906451578994867,7.1151219450186165
60,step17__minimum_source_size_5__random_rowwise__r05,minimum_source_size_5,Exclude DOI sources with fewer than 5 rows,meta_primary_source_id,prospective_design,44,random_rowwise,5,1,399,100,40,33,33,1.0,100,33,8.60191850189106,12.524611747757936,0.6183630884038155,0.4558219193330014,8.242303607827598
60,step17__minimum_source_size_5__random_rowwise__r05,minimum_source_size_5,Exclude DOI sources with fewer than 5 rows,meta_primary_source_id,prospective_design,44,random_rowwise,5,2,399,100,40,34,34,1.0,100,34,8.123340819488114,12.427728872737717,-1.0741755705241167,0.4687383689662319,8.939794640338638
60,step17__minimum_source_size_5__random_rowwise__r05,minimum_source_size_5,Exclude DOI sources with fewer than 5 rows,meta_primary_source_id,prospective_design,44,random_rowwise,5,3,399,100,40,32,32,1.0,100,32,8.659971597290953,12.368625775087963,1.1887616107455672,0.5934858141462278,7.487068888160039
60,step17__minimum_source_size_5__random_rowwise__r05,minimum_source_size_5,Exclude DOI sources with fewer than 5 rows,meta_primary_source_id,prospective_design,44,random_rowwise,5,4,399,100,40,36,36,1.0,100,36,8.299970794015879,11.804317988796134,-1.451224962867001,0.4287607977888836,7.724966897098911
60,step17__minimum_source_size_5__random_rowwise__r05,minimum_source_size_5,Exclude DOI sources with fewer than 5 rows,meta_primary_source_id,prospective_design,44,random_rowwise,5,5,400,99,40,36,36,1.0,99,36,7.049261429050186,9.498935590140778,0.3780746432433329,0.6632301058710555,6.795422456117357
61,step17__missingness_le_20__publication_grouped__r01,missingness_le_20,Prospective features with <=20% missingness,meta_primary_source_id,missingness_le_20,38,publication_grouped,1,1,486,122,60,15,0,0.0,122,15,13.302805896752586,17.149231210908493,-1.939038672588364,0.066081083841659,11.807796657891458
61,step17__missingness_le_20__publication_grouped__r01,missingness_le_20,Prospective features with <=20% missingness,meta_primary_source_id,missingness_le_20,38,publication_grouped,1,2,487,121,61,14,0,0.0,121,14,13.21419033121314,15.890149637649357,-5.439058739593607,-0.1953783198536671,12.915529123570966
61,step17__missingness_le_20__publication_grouped__r01,missingness_le_20,Prospective features with <=20% missingness,meta_primary_source_id,missingness_le_20,38,publication_grouped,1,3,486,122,60,15,0,0.0,122,15,14.887485078024,18.05464561803448,3.754031626620706,-0.1791403317962765,13.801259464974684
61,step17__missingness_le_20__publication_grouped__r01,missingness_le_20,Prospective features with <=20% missingness,meta_primary_source_id,missingness_le_20,38,publication_grouped,1,4,487,121,60,15,0,0.0,121,15,13.802880527428972,17.17273881900437,5.772632250449226,-0.2860721615188448,12.80758903983885
61,step17__missingness_le_20__publication_grouped__r01,missingness_le_20,Prospective features with <=20% missingness,meta_primary_source_id,missingness_le_20,38,publication_grouped,1,5,486,122,59,16,0,0.0,122,16,14.046245122870824,20.07409186516001,4.31230639882779,-0.1421846061650302,12.310714037156846
62,step17__missingness_le_20__publication_grouped__r02,missingness_le_20,Prospective features with <=20% missingness,meta_primary_source_id,missingness_le_20,38,publication_grouped,2,1,487,121,61,14,0,0.0,121,14,13.414383018959803,17.09485908126528,-5.733352939187091,-0.5123166818177785,13.453764804931104
62,step17__missingness_le_20__publication_grouped__r02,missingness_le_20,Prospective features with <=20% missingness,meta_primary_source_id,missingness_le_20,38,publication_grouped,2,2,487,121,60,15,0,0.0,121,15,10.682004004761373,14.045935629723504,0.2148797976398008,-0.1783159138966936,9.510007422904
62,step17__missingness_le_20__publication_grouped__r02,missingness_le_20,Prospective features with <=20% missingness,meta_primary_source_id,missingness_le_20,38,publication_grouped,2,3,486,122,60,15,0,0.0,122,15,13.26216973026785,16.51363863509195,8.237306899040707,-0.2218511293300453,13.144084768878072
62,step17__missingness_le_20__publication_grouped__r02,missingness_le_20,Prospective features with <=20% missingness,meta_primary_source_id,missingness_le_20,38,publication_grouped,2,4,486,122,60,15,0,0.0,122,15,15.768406727919755,22.03741633338692,8.149408357661816,-0.1836182974560125,12.692035203733443
62,step17__missingness_le_20__publication_grouped__r02,missingness_le_20,Prospective features with <=20% missingness,meta_primary_source_id,missingness_le_20,38,publication_grouped,2,5,486,122,59,16,0,0.0,122,16,15.324808385629035,19.08888195770964,-1.2055702120664769,-0.0192997229014719,14.321840266796157
63,step17__missingness_le_20__publication_grouped__r03,missingness_le_20,Prospective features with <=20% missingness,meta_primary_source_id,missingness_le_20,38,publication_grouped,3,1,486,122,60,15,0,0.0,122,15,11.937154804769536,15.403083908375468,4.136183389360526,-0.3683590911489047,11.145197060839664
63,step17__missingness_le_20__publication_grouped__r03,missingness_le_20,Prospective features with <=20% missingness,meta_primary_source_id,missingness_le_20,38,publication_grouped,3,2,487,121,60,15,0,0.0,121,15,14.074993999765873,18.27133610327948,3.755560154204697,-0.0410487011851674,13.262790971112016
63,step17__missingness_le_20__publication_grouped__r03,missingness_le_20,Prospective features with <=20% missingness,meta_primary_source_id,missingness_le_20,38,publication_grouped,3,3,486,122,59,16,0,0.0,122,16,11.83537006289708,13.81108819389961,-5.06097112232616,-0.1248116007053259,11.487123365016384
63,step17__missingness_le_20__publication_grouped__r03,missingness_le_20,Prospective features with <=20% missingness,meta_primary_source_id,missingness_le_20,38,publication_grouped,3,4,487,121,61,14,0,0.0,121,14,15.04036124423343,21.028833786969955,-0.4739594517223775,-0.0350496985570782,12.63863861329408
63,step17__missingness_le_20__publication_grouped__r03,missingness_le_20,Prospective features with <=20% missingness,meta_primary_source_id,missingness_le_20,38,publication_grouped,3,5,486,122,60,15,0,0.0,122,15,13.88551301175931,17.62236977110277,4.653757635531634,-0.0341205581226806,12.861720969148593
64,step17__missingness_le_20__publication_grouped__r04,missingness_le_20,Prospective features with <=20% missingness,meta_primary_source_id,missingness_le_20,38,publication_grouped,4,1,487,121,60,15,0,0.0,121,15,13.466495171187557,16.991423610799373,7.521199354219965,-0.038868446965665,11.782231538767638
64,step17__missingness_le_20__publication_grouped__r04,missingness_le_20,Prospective features with <=20% missingness,meta_primary_source_id,missingness_le_20,38,publication_grouped,4,2,486,122,60,15,0,0.0,122,15,16.326384342915993,23.031871630099133,3.148479340414494,-0.1458797906420188,15.139312783007254
64,step17__missingness_le_20__publication_grouped__r04,missingness_le_20,Prospective features with <=20% missingness,meta_primary_source_id,missingness_le_20,38,publication_grouped,4,3,487,121,60,15,0,0.0,121,15,11.885720750912691,14.814449342961968,-2.918204366970574,-0.5068782088898303,12.02711633798662
64,step17__missingness_le_20__publication_grouped__r04,missingness_le_20,Prospective features with <=20% missingness,meta_primary_source_id,missingness_le_20,38,publication_grouped,4,4,486,122,60,15,0,0.0,122,15,14.160559046453194,17.74774166144741,-0.5913761069391077,-0.3203072460569658,14.908588940270963
64,step17__missingness_le_20__publication_grouped__r04,missingness_le_20,Prospective features with <=20% missingness,meta_primary_source_id,missingness_le_20,38,publication_grouped,4,5,486,122,60,15,0,0.0,122,15,13.235439991476468,17.096971465522074,3.9328596636546895,-0.0858040287087622,10.94144537756099
65,step17__missingness_le_20__publication_grouped__r05,missingness_le_20,Prospective features with <=20% missingness,meta_primary_source_id,missingness_le_20,38,publication_grouped,5,1,487,121,60,15,0,0.0,121,15,11.547878856697825,13.973883551459906,-2.730263141413891,0.0834882027116346,11.165303320422684
65,step17__missingness_le_20__publication_grouped__r05,missingness_le_20,Prospective features with <=20% missingness,meta_primary_source_id,missingness_le_20,38,publication_grouped,5,2,486,122,59,16,0,0.0,122,16,12.11808603125797,15.632502405533709,4.221542045212158,-0.5489038289341066,11.285262707396315
65,step17__missingness_le_20__publication_grouped__r05,missingness_le_20,Prospective features with <=20% missingness,meta_primary_source_id,missingness_le_20,38,publication_grouped,5,3,486,122,60,15,0,0.0,122,15,13.638096084296528,17.43069424256705,1.4771728504922967,-0.1362967829885182,11.48469220691885
65,step17__missingness_le_20__publication_grouped__r05,missingness_le_20,Prospective features with <=20% missingness,meta_primary_source_id,missingness_le_20,38,publication_grouped,5,4,486,122,60,15,0,0.0,122,15,16.910037599149312,21.32798764498187,5.6700297339414805,-0.2902264752911583,16.45631117651557
65,step17__missingness_le_20__publication_grouped__r05,missingness_le_20,Prospective features with <=20% missingness,meta_primary_source_id,missingness_le_20,38,publication_grouped,5,5,487,121,61,14,0,0.0,121,14,14.572613164704268,20.07893787898145,-3.3081710723741025,-0.1714100448435893,13.071988181412546
66,step17__missingness_le_20__random_rowwise__r01,missingness_le_20,Prospective features with <=20% missingness,meta_primary_source_id,missingness_le_20,38,random_rowwise,1,1,486,122,75,54,54,1.0,122,54,8.29224114936209,12.191220449371771,-1.7075982931323923,0.4320474204009867,8.178702676213396
66,step17__missingness_le_20__random_rowwise__r01,missingness_le_20,Prospective features with <=20% missingness,meta_primary_source_id,missingness_le_20,38,random_rowwise,1,2,486,122,75,50,50,1.0,122,50,8.91855367474413,11.914079708000498,0.3848815404504645,0.5163639012376493,8.453554271438524
66,step17__missingness_le_20__random_rowwise__r01,missingness_le_20,Prospective features with <=20% missingness,meta_primary_source_id,missingness_le_20,38,random_rowwise,1,3,486,122,73,54,52,0.9672131147540984,122,54,9.201723769498464,13.295538704345386,0.0909181847454215,0.4640462373465337,8.56653040650679
66,step17__missingness_le_20__random_rowwise__r01,missingness_le_20,Prospective features with <=20% missingness,meta_primary_source_id,missingness_le_20,38,random_rowwise,1,4,487,121,73,48,46,0.9586776859504132,121,48,8.491371422585374,12.487020710001318,-0.084209535328133,0.3729547153344329,7.937605192001633
66,step17__missingness_le_20__random_rowwise__r01,missingness_le_20,Prospective features with <=20% missingness,meta_primary_source_id,missingness_le_20,38,random_rowwise,1,5,487,121,73,48,46,0.975206611570248,121,48,8.460904356289465,11.97264156560528,0.0235821615086883,0.5338459345110276,8.35282325426782
