scenario_key,scenario_label,source_column,feature_mode,validation_design,repeat,analysis_source_id,source_rows,source_mae,source_mse,source_bias,source_rmse
core_physics_features,Core-physics feature set,meta_primary_source_id,core_physics,publication_grouped,2,doi:10.1038/s41598-019-55034-9,15,16.96000034643199,354.793999200883,-0.9992152021045523,18.835976194529525
core_physics_features,Core-physics feature set,meta_primary_source_id,core_physics,publication_grouped,2,doi:10.1038/s41598-020-65050-9,18,25.121742931112152,765.7557360840842,25.121742931112152,27.67229184733502
core_physics_features,Core-physics feature set,meta_primary_source_id,core_physics,publication_grouped,2,doi:10.1038/srep29977,3,11.599921091463562,162.54031530130302,-2.0322162261303216,12.749129982132233
core_physics_features,Core-physics feature set,meta_primary_source_id,core_physics,publication_grouped,2,doi:10.1039/c3bm00012e,6,12.254190572978032,154.2876495646477,-12.254190572978032,12.421257970296233
core_physics_features,Core-physics feature set,meta_primary_source_id,core_physics,publication_grouped,2,doi:10.1039/c4bm00234b,3,20.232976083916096,707.698448646429,20.232976083916096,26.60260229087427
core_physics_features,Core-physics feature set,meta_primary_source_id,core_physics,publication_grouped,2,doi:10.1088/0960-1317/22/8/085014,4,9.38604722400402,91.24824712279391,-9.38604722400402,9.552394837044474
core_physics_features,Core-physics feature set,meta_primary_source_id,core_physics,publication_grouped,2,doi:10.1088/1758-5082/5/2/025004,3,10.188291443218143,140.55012965060573,-10.188291443218143,11.85538399422835
core_physics_features,Core-physics feature set,meta_primary_source_id,core_physics,publication_grouped,2,doi:10.1088/1758-5082/6/2/024105,9,6.650037741445796,70.0344536723429,1.3579817084458612,8.368659012789498
core_physics_features,Core-physics feature set,meta_primary_source_id,core_physics,publication_grouped,2,doi:10.1088/1758-5082/6/3/035001,4,15.450489481402482,393.5837476367698,5.1803972646426395,19.83894522490472
core_physics_features,Core-physics feature set,meta_primary_source_id,core_physics,publication_grouped,2,doi:10.1088/1758-5090/7/4/044101,3,29.86303841292153,1082.9220039322065,-16.205476720365706,32.90778029482096
core_physics_features,Core-physics feature set,meta_primary_source_id,core_physics,publication_grouped,2,doi:10.1088/1758-5090/7/4/044102,10,8.381577020638721,93.79473183349727,-0.7521046202691174,9.684768031992158
core_physics_features,Core-physics feature set,meta_primary_source_id,core_physics,publication_grouped,2,doi:10.1088/1758-5090/7/4/045012,11,7.249790254121563,103.43054940437442,-1.0148634924657087,10.170081091337199
core_physics_features,Core-physics feature set,meta_primary_source_id,core_physics,publication_grouped,2,doi:10.1088/1758-5090/8/3/035020,14,36.84796333359094,2154.089670156494,35.84321883554928,46.41217157337603
