dataset,target_key,target_label,unit,feature_set,validation_design,model_variant,model_display_name,meta_primary_source_id,repeat_count,source_rows,source_mae,source_rmse,source_bias,source_seen_fraction
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,random_intercept_rf_conditional,Conditional random-intercept RF,doi:10.1002/adfm.201700798,5,4,10.435300300356174,11.444068436689005,-10.435300300356174,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,random_intercept_rf_conditional,Conditional random-intercept RF,doi:10.1002/adhm.201500677,5,7,11.254390120207475,12.155631314860297,-10.341156785068662,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,random_intercept_rf_conditional,Conditional random-intercept RF,doi:10.1002/adhm.201601451,5,9,6.816708691400199,8.798466024925713,2.59932708410508,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,random_intercept_rf_conditional,Conditional random-intercept RF,doi:10.1002/adhm.201801631,5,3,13.367495944187485,13.693853680933312,-13.367495944187485,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,random_intercept_rf_conditional,Conditional random-intercept RF,doi:10.1002/adhm.201901544,5,4,7.729717654379312,8.434135598559296,7.729717654379312,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,random_intercept_rf_conditional,Conditional random-intercept RF,doi:10.1002/adhm.201901792,5,4,10.63261165485009,11.580496606046943,-10.63261165485009,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,random_intercept_rf_conditional,Conditional random-intercept RF,doi:10.1002/adma.201305506,5,10,7.161432416300125,8.73848272200787,4.274655250661086,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,random_intercept_rf_conditional,Conditional random-intercept RF,doi:10.1002/adma.201503310,5,9,20.388932752594723,27.72315609073819,19.833150471795378,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,random_intercept_rf_conditional,Conditional random-intercept RF,doi:10.1002/adma.201604983,5,15,6.270255417950408,7.294823009159851,-5.928479312854796,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,random_intercept_rf_conditional,Conditional random-intercept RF,doi:10.1002/adma.201703443,5,13,11.903936472750454,11.950053757591036,-11.903936472750454,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,random_intercept_rf_conditional,Conditional random-intercept RF,doi:10.1002/biot.200900004,5,12,16.34844811042305,20.384835630912153,16.155352436441277,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,random_intercept_rf_conditional,Conditional random-intercept RF,doi:10.1002/jbm.a.34420,5,2,2.4636818393282196,2.811386359226853,2.1745979353856995,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,random_intercept_rf_conditional,Conditional random-intercept RF,doi:10.1002/jbm.a.36036,5,4,24.997177303969913,32.683909187942895,18.392485785429,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,random_intercept_rf_conditional,Conditional random-intercept RF,doi:10.1002/mabi.201600472,5,42,14.375258010887325,15.829071756769817,-11.702905721273968,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,random_intercept_rf_conditional,Conditional random-intercept RF,doi:10.1002/smll.201905505,5,18,12.257904782129811,15.847296898593644,-3.5444545664521456,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,random_intercept_rf_conditional,Conditional random-intercept RF,doi:10.1002/term.1682,5,4,9.28779588336759,10.840649768183349,-9.28779588336759,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,random_intercept_rf_conditional,Conditional random-intercept RF,doi:10.1007/s00289-020-03421-y,5,1,14.760494868259205,14.760494868259205,-14.760494868259205,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,random_intercept_rf_conditional,Conditional random-intercept RF,doi:10.1007/s10439-016-1704-5,5,30,15.133396173526995,17.38562496914061,9.29733599290488,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,random_intercept_rf_conditional,Conditional random-intercept RF,doi:10.1007/s10856-019-6258-2,5,3,3.1735225222716634,4.050415905998531,-2.0382706056479556,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,random_intercept_rf_conditional,Conditional random-intercept RF,doi:10.1007/s13205-018-1341-9,5,3,4.396319359758305,5.27014902166361,-3.9858795311295467,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,random_intercept_rf_conditional,Conditional random-intercept RF,doi:10.1016/j.actbio.2014.06.034,5,9,23.07933083157318,30.391369669411155,5.487544217233102,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,random_intercept_rf_conditional,Conditional random-intercept RF,doi:10.1016/j.actbio.2014.09.023,5,4,9.60319076858866,9.9303705536821,-9.60319076858866,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,random_intercept_rf_conditional,Conditional random-intercept RF,doi:10.1016/j.actbio.2014.09.033,5,4,11.396096585923427,12.285563025889207,-9.662716196678264,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,random_intercept_rf_conditional,Conditional random-intercept RF,doi:10.1016/j.actbio.2018.10.028,5,8,8.621511968163365,9.982122567355983,5.385497799366914,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,random_intercept_rf_conditional,Conditional random-intercept RF,doi:10.1016/j.actbio.2020.07.016,5,6,2.6259304788144036,3.13594517145959,-0.5108447627736074,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,random_intercept_rf_conditional,Conditional random-intercept RF,doi:10.1016/j.addma.2020.101640,5,4,11.290218696765976,11.328517915954702,-11.290218696765976,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,random_intercept_rf_conditional,Conditional random-intercept RF,doi:10.1016/j.biomaterials.2015.05.031,5,6,14.401808653207405,18.783941690620324,11.605519910826294,0.0
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,random_intercept_rf_conditional,Conditional random-intercept RF,doi:10.1016/j.biomaterials.2016.07.038,5,9,12.976848898341107,14.025872797914786,-12.016305939120338,0.0
