dataset,target_key,target_label,unit,feature_set,validation_design,repeat,model_variant,model_display_name,meta_primary_source_id,source_rows,source_mae,source_mse,source_bias,source_seen_fraction,source_rmse
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,matched_fixed_rf,Matched fixed Random Forest,doi:10.18063/ijb.v5i2.2.204,19,23.541263712851205,646.9849689171002,23.541263712851205,0.0,25.43589921581504
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,matched_fixed_rf,Matched fixed Random Forest,doi:10.18063/ijb.v6i1.250,2,19.388713320836064,376.0270333834869,19.388713320836064,0.0,19.39141648728857
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,matched_fixed_rf,Matched fixed Random Forest,doi:10.3390/ma13194237,3,18.96971362544861,360.0828745880738,-18.96971362544861,0.0,18.975849772489077
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,matched_fixed_rf,Matched fixed Random Forest,doi:10.3390/polym12102346,2,4.607634485824619,21.659895952123037,-4.607634485824619,0.0,4.654019333019905
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,random_intercept_rf_conditional,Conditional random-intercept RF,doi:10.1002/adfm.201700798,4,9.810212869394704,122.25698908150122,-9.810212869394704,0.0,11.05698824642141
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,random_intercept_rf_conditional,Conditional random-intercept RF,doi:10.1002/adhm.201500677,7,9.817118488377199,110.49575843811155,-8.356988805774284,0.0,10.511696268353246
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,random_intercept_rf_conditional,Conditional random-intercept RF,doi:10.1002/adhm.201601451,9,6.035902941037278,63.96915444738691,2.597045983316333,0.0,7.998071920618551
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,random_intercept_rf_conditional,Conditional random-intercept RF,doi:10.1002/adhm.201801631,3,13.565604038205644,194.52175513445377,-13.565604038205644,0.0,13.947105618530813
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,random_intercept_rf_conditional,Conditional random-intercept RF,doi:10.1002/adhm.201901544,4,7.476211371944604,67.37886952855658,7.476211371944604,0.0,8.208463286666792
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,random_intercept_rf_conditional,Conditional random-intercept RF,doi:10.1002/adhm.201901792,4,11.154221975210643,146.4045729978845,-11.154221975210643,0.0,12.09977574163606
cell_viability,cell_viability,Cell viability,%,prospective_design,publication_grouped,1,random_intercept_rf_conditional,Conditional random-intercept RF,doi:10.1002/adma.201305506,10,5.679456884789451,60.746823632402105,5.596867569551028,0.0,7.794024867319972
