global_task_number,task_id,dataset,target_key,target_label,unit,feature_set,validation_design,repeat,outer_fold,model_variant,model_display_name,method_key,outer_training_rows,outer_test_rows,outer_training_publications,outer_test_publications,source_overlap_count,prediction_rows,publication_count,mae,rmse,bias,r2,macro_publication_mae,source_seen_fraction,oob_nonfinite_count,residual_fixed_intercept,between_source_variance_raw,between_source_variance,residual_variance,residual_random_intercept_icc,minimum_shrinkage,mean_shrinkage,maximum_shrinkage,weighted_random_effect_mean
80,filament_diameter__prospective_design__random_rowwise__r01__f05,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,random_rowwise,1,5,matched_fixed_rf,Matched fixed Random Forest,oob_residual_empirical_bayes_random_intercept_rf,229,57,53,33,32,57,33,142.8753155350069,206.07933534838332,89.79378138075411,0.6616412496226044,136.67550977315264,0.9473684210526316,0,3.4115406690098986,5752.6026564306885,5752.6026564306885,37954.90548363399,0.1316158916677645,0.1316158916677645,0.3395353781305609,0.7911926536156159,1.3807489843373128e-15
80,filament_diameter__prospective_design__random_rowwise__r01__f05,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,random_rowwise,1,5,random_intercept_rf_marginal,Marginal random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,229,57,53,33,32,57,33,144.22121096485296,207.5885385597601,93.205322049764,0.6566672237807587,137.72521799285272,0.9473684210526316,0,3.4115406690098986,5752.6026564306885,5752.6026564306885,37954.90548363399,0.1316158916677645,0.1316158916677645,0.3395353781305609,0.7911926536156159,1.3807489843373128e-15
80,filament_diameter__prospective_design__random_rowwise__r01__f05,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,random_rowwise,1,5,random_intercept_rf_conditional,Conditional random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,229,57,53,33,32,57,33,140.29830630387295,205.732459273658,92.01633338722137,0.6627793528356725,131.47270841526893,0.9473684210526316,0,3.4115406690098986,5752.6026564306885,5752.6026564306885,37954.90548363399,0.1316158916677645,0.1316158916677645,0.3395353781305609,0.7911926536156159,1.3807489843373128e-15
81,filament_diameter__prospective_design__random_rowwise__r02__f01,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,random_rowwise,2,1,tuned_rf_reference,Tuned Random Forest,oob_residual_empirical_bayes_random_intercept_rf,228,58,52,34,32,58,34,134.31254681219238,261.663896517976,-3.877281855614865,0.7451775344427289,106.73111095880029,0.9482758620689656,0,-2.349035795391333,10048.381730151485,10048.381730151485,24157.72523983387,0.2937598756552034,0.2937598756552034,0.5580869725831996,0.908948339356744,-7.791038769299344e-17
81,filament_diameter__prospective_design__random_rowwise__r02__f01,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,random_rowwise,2,1,matched_fixed_rf,Matched fixed Random Forest,oob_residual_empirical_bayes_random_intercept_rf,228,58,52,34,32,58,34,156.33396484341284,298.9194217370853,-0.2422251299753403,0.6674489130391583,132.7397362357758,0.9482758620689656,0,-2.349035795391333,10048.381730151485,10048.381730151485,24157.72523983387,0.2937598756552034,0.2937598756552034,0.5580869725831996,0.908948339356744,-7.791038769299344e-17
81,filament_diameter__prospective_design__random_rowwise__r02__f01,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,random_rowwise,2,1,random_intercept_rf_marginal,Marginal random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,228,58,52,34,32,58,34,155.72101222131533,298.9305548982961,-2.5912609253666687,0.6674241410535389,132.3328647889691,0.9482758620689656,0,-2.349035795391333,10048.381730151485,10048.381730151485,24157.72523983387,0.2937598756552034,0.2937598756552034,0.5580869725831996,0.908948339356744,-7.791038769299344e-17
81,filament_diameter__prospective_design__random_rowwise__r02__f01,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,random_rowwise,2,1,random_intercept_rf_conditional,Conditional random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,228,58,52,34,32,58,34,141.81028897191106,284.39551188324,1.8383884326958255,0.6989798404397214,105.584443828012,0.9482758620689656,0,-2.349035795391333,10048.381730151485,10048.381730151485,24157.72523983387,0.2937598756552034,0.2937598756552034,0.5580869725831996,0.908948339356744,-7.791038769299344e-17
82,filament_diameter__prospective_design__random_rowwise__r02__f02,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,random_rowwise,2,2,tuned_rf_reference,Tuned Random Forest,oob_residual_empirical_bayes_random_intercept_rf,229,57,52,30,28,57,30,105.95709946202923,169.33144733096583,-21.216696606120024,0.740065702458323,114.00068772156412,0.9649122807017544,0,2.8555632962408337,6695.36138884704,6695.36138884704,34055.69902861147,0.164299071490631,0.164299071490631,0.4014514480435397,0.8188998769386489,-1.5514033531879916e-16
82,filament_diameter__prospective_design__random_rowwise__r02__f02,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,random_rowwise,2,2,matched_fixed_rf,Matched fixed Random Forest,oob_residual_empirical_bayes_random_intercept_rf,229,57,52,30,28,57,30,115.00773104724908,175.0945996779042,-15.110625910671745,0.7220710097928816,128.9423277518735,0.9649122807017544,0,2.8555632962408337,6695.36138884704,6695.36138884704,34055.69902861147,0.164299071490631,0.164299071490631,0.4014514480435397,0.8188998769386489,-1.5514033531879916e-16
82,filament_diameter__prospective_design__random_rowwise__r02__f02,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,random_rowwise,2,2,random_intercept_rf_marginal,Marginal random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,229,57,52,30,28,57,30,115.08434223825776,174.8713080543429,-12.255062614430903,0.7227794227841309,129.15608898937992,0.9649122807017544,0,2.8555632962408337,6695.36138884704,6695.36138884704,34055.69902861147,0.164299071490631,0.164299071490631,0.4014514480435397,0.8188998769386489,-1.5514033531879916e-16
82,filament_diameter__prospective_design__random_rowwise__r02__f02,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,random_rowwise,2,2,random_intercept_rf_conditional,Conditional random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,229,57,52,30,28,57,30,101.59693868580028,160.5892607797322,-19.748717633829077,0.7662124691513885,109.44620776753705,0.9649122807017544,0,2.8555632962408337,6695.36138884704,6695.36138884704,34055.69902861147,0.164299071490631,0.164299071490631,0.4014514480435397,0.8188998769386489,-1.5514033531879916e-16
83,filament_diameter__prospective_design__random_rowwise__r02__f03,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,random_rowwise,2,3,tuned_rf_reference,Tuned Random Forest,oob_residual_empirical_bayes_random_intercept_rf,229,57,54,30,30,57,30,104.82263286340849,199.25846232998268,-31.672627047591345,0.7819978341086379,125.31873109195334,1.0,0,-6.270419033624504,130.93368264293994,130.93368264293994,43410.92118791807,0.0030070763643894,0.0030070763643894,0.0124839801133051,0.0701166054236407,6.13289138057128e-17
83,filament_diameter__prospective_design__random_rowwise__r02__f03,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,random_rowwise,2,3,matched_fixed_rf,Matched fixed Random Forest,oob_residual_empirical_bayes_random_intercept_rf,229,57,54,30,30,57,30,119.60388882255248,213.85900600958,-24.667274445085088,0.748879396044897,143.54150847089875,1.0,0,-6.270419033624504,130.93368264293994,130.93368264293994,43410.92118791807,0.0030070763643894,0.0030070763643894,0.0124839801133051,0.0701166054236407,6.13289138057128e-17
83,filament_diameter__prospective_design__random_rowwise__r02__f03,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,random_rowwise,2,3,random_intercept_rf_marginal,Marginal random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,229,57,54,30,30,57,30,119.36816042900296,214.67263659031863,-30.93769347870959,0.7469649751828318,143.41069962884887,1.0,0,-6.270419033624504,130.93368264293994,130.93368264293994,43410.92118791807,0.0030070763643894,0.0030070763643894,0.0124839801133051,0.0701166054236407,6.13289138057128e-17
83,filament_diameter__prospective_design__random_rowwise__r02__f03,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,random_rowwise,2,3,random_intercept_rf_conditional,Conditional random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,229,57,54,30,30,57,30,119.20675073186938,214.48050873532867,-30.86254954694866,0.7474176954041973,143.06617177057234,1.0,0,-6.270419033624504,130.93368264293994,130.93368264293994,43410.92118791807,0.0030070763643894,0.0030070763643894,0.0124839801133051,0.0701166054236407,6.13289138057128e-17
84,filament_diameter__prospective_design__random_rowwise__r02__f04,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,random_rowwise,2,4,tuned_rf_reference,Tuned Random Forest,oob_residual_empirical_bayes_random_intercept_rf,229,57,51,33,30,57,33,104.14616144105614,178.04421214793112,12.175874027800774,0.7721328992015698,118.49773663951648,0.9298245614035088,0,4.338713320291774,5318.237159288752,5318.237159288752,31425.85144296076,0.1447372179198143,0.1447372179198143,0.3746847260982708,0.8088239988539079,-1.0084121795721946e-15
84,filament_diameter__prospective_design__random_rowwise__r02__f04,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,random_rowwise,2,4,matched_fixed_rf,Matched fixed Random Forest,oob_residual_empirical_bayes_random_intercept_rf,229,57,51,33,30,57,33,110.08660605507556,169.90252694507848,20.25811812749989,0.792496425389088,127.01532145683792,0.9298245614035088,0,4.338713320291774,5318.237159288752,5318.237159288752,31425.85144296076,0.1447372179198143,0.1447372179198143,0.3746847260982708,0.8088239988539079,-1.0084121795721946e-15
84,filament_diameter__prospective_design__random_rowwise__r02__f04,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,random_rowwise,2,4,random_intercept_rf_marginal,Marginal random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,229,57,51,33,30,57,33,111.46086204457818,170.4742837777195,24.596831447791672,0.7910974913608775,128.31392157815077,0.9298245614035088,0,4.338713320291774,5318.237159288752,5318.237159288752,31425.85144296076,0.1447372179198143,0.1447372179198143,0.3746847260982708,0.8088239988539079,-1.0084121795721946e-15
84,filament_diameter__prospective_design__random_rowwise__r02__f04,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,random_rowwise,2,4,random_intercept_rf_conditional,Conditional random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,229,57,51,33,30,57,33,106.2157670729304,169.18306512085834,24.4509518323487,0.794250075704189,120.022386827925,0.9298245614035088,0,4.338713320291774,5318.237159288752,5318.237159288752,31425.85144296076,0.1447372179198143,0.1447372179198143,0.3746847260982708,0.8088239988539079,-1.0084121795721946e-15
85,filament_diameter__prospective_design__random_rowwise__r02__f05,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,random_rowwise,2,5,tuned_rf_reference,Tuned Random Forest,oob_residual_empirical_bayes_random_intercept_rf,229,57,52,30,28,57,30,114.82540094507092,160.63781478644228,-2.6110608312218715,0.8246240161861393,107.02840405703978,0.9649122807017544,0,6.616880332089596,4677.725831149675,4677.725831149675,35787.79510988764,0.115597815680308,0.115597815680308,0.3197699596300276,0.7503911212230032,-2.171964694463188e-16
85,filament_diameter__prospective_design__random_rowwise__r02__f05,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,random_rowwise,2,5,matched_fixed_rf,Matched fixed Random Forest,oob_residual_empirical_bayes_random_intercept_rf,229,57,52,30,28,57,30,114.03378644898724,151.1664682505288,2.9889960793030443,0.8446949855633215,106.70259443386838,0.9649122807017544,0,6.616880332089596,4677.725831149675,4677.725831149675,35787.79510988764,0.115597815680308,0.115597815680308,0.3197699596300276,0.7503911212230032,-2.171964694463188e-16
85,filament_diameter__prospective_design__random_rowwise__r02__f05,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,random_rowwise,2,5,random_intercept_rf_marginal,Marginal random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,229,57,52,30,28,57,30,115.99635062878713,151.4418696642609,9.605876411392645,0.8441285877075936,108.87728978757184,0.9649122807017544,0,6.616880332089596,4677.725831149675,4677.725831149675,35787.79510988764,0.115597815680308,0.115597815680308,0.3197699596300276,0.7503911212230032,-2.171964694463188e-16
85,filament_diameter__prospective_design__random_rowwise__r02__f05,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,random_rowwise,2,5,random_intercept_rf_conditional,Conditional random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,229,57,52,30,28,57,30,110.97651907912824,150.03011894347358,5.449301473125551,0.8470211287432826,103.00551257751071,0.9649122807017544,0,6.616880332089596,4677.725831149675,4677.725831149675,35787.79510988764,0.115597815680308,0.115597815680308,0.3197699596300276,0.7503911212230032,-2.171964694463188e-16
86,filament_diameter__prospective_design__random_rowwise__r03__f01,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,random_rowwise,3,1,tuned_rf_reference,Tuned Random Forest,oob_residual_empirical_bayes_random_intercept_rf,228,58,54,32,32,58,32,91.06275214821288,148.3218408978798,-41.29299237841583,0.8583138149352378,95.2403808637656,1.0,0,2.5887318382592417,7796.020941732494,7796.020941732494,32790.22335904534,0.1920853007230108,0.1920853007230108,0.4246830173920796,0.855987896718934,-1.5582077538598687e-17
86,filament_diameter__prospective_design__random_rowwise__r03__f01,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,random_rowwise,3,1,matched_fixed_rf,Matched fixed Random Forest,oob_residual_empirical_bayes_random_intercept_rf,228,58,54,32,32,58,32,104.4585802466924,165.449399901953,-42.04247637738116,0.8237018782773516,110.60876803558445,1.0,0,2.5887318382592417,7796.020941732494,7796.020941732494,32790.22335904534,0.1920853007230108,0.1920853007230108,0.4246830173920796,0.855987896718934,-1.5582077538598687e-17
86,filament_diameter__prospective_design__random_rowwise__r03__f01,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,random_rowwise,3,1,random_intercept_rf_marginal,Marginal random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,228,58,54,32,32,58,32,104.40478077839576,164.8105945202917,-39.4537445391219,0.8250606353830133,110.3388914229226,1.0,0,2.5887318382592417,7796.020941732494,7796.020941732494,32790.22335904534,0.1920853007230108,0.1920853007230108,0.4246830173920796,0.855987896718934,-1.5582077538598687e-17
86,filament_diameter__prospective_design__random_rowwise__r03__f01,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,random_rowwise,3,1,random_intercept_rf_conditional,Conditional random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,228,58,54,32,32,58,32,95.7926854774082,151.56657250622317,-38.53359376020655,0.8520468717313603,97.7300854922286,1.0,0,2.5887318382592417,7796.020941732494,7796.020941732494,32790.22335904534,0.1920853007230108,0.1920853007230108,0.4246830173920796,0.855987896718934,-1.5582077538598687e-17
87,filament_diameter__prospective_design__random_rowwise__r03__f02,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,random_rowwise,3,2,tuned_rf_reference,Tuned Random Forest,oob_residual_empirical_bayes_random_intercept_rf,229,57,51,32,29,57,32,125.7310613283859,213.1527988832463,-29.48722299107019,0.7823473034505218,127.46961074220216,0.9473684210526316,0,0.0949358082247453,4093.557408273193,4093.557408273193,34724.5430742542,0.1054548614535058,0.1054548614535058,0.3059234951971627,0.7217201297861745,4.499069724245175e-16
87,filament_diameter__prospective_design__random_rowwise__r03__f02,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,random_rowwise,3,2,matched_fixed_rf,Matched fixed Random Forest,oob_residual_empirical_bayes_random_intercept_rf,229,57,51,32,29,57,32,142.94937288764274,262.81460436642186,-28.193556365632627,0.6691120417273627,143.14448741685538,0.9473684210526316,0,0.0949358082247453,4093.557408273193,4093.557408273193,34724.5430742542,0.1054548614535058,0.1054548614535058,0.3059234951971627,0.7217201297861745,4.499069724245175e-16
87,filament_diameter__prospective_design__random_rowwise__r03__f02,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,random_rowwise,3,2,random_intercept_rf_marginal,Marginal random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,229,57,51,32,29,57,32,142.96769383308956,262.8044370343962,-28.09862055740788,0.6691376429124107,143.1499264475349,0.9473684210526316,0,0.0949358082247453,4093.557408273193,4093.557408273193,34724.5430742542,0.1054548614535058,0.1054548614535058,0.3059234951971627,0.7217201297861745,4.499069724245175e-16
87,filament_diameter__prospective_design__random_rowwise__r03__f02,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,random_rowwise,3,2,random_intercept_rf_conditional,Conditional random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,229,57,51,32,29,57,32,131.19857987208476,247.92180299921893,-25.16753618392936,0.7055500967326727,130.32784365527414,0.9473684210526316,0,0.0949358082247453,4093.557408273193,4093.557408273193,34724.5430742542,0.1054548614535058,0.1054548614535058,0.3059234951971627,0.7217201297861745,4.499069724245175e-16
88,filament_diameter__prospective_design__random_rowwise__r03__f03,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,random_rowwise,3,3,tuned_rf_reference,Tuned Random Forest,oob_residual_empirical_bayes_random_intercept_rf,229,57,52,33,31,57,33,109.5606182250301,182.85302386129555,22.373151856887574,0.7974051529806327,122.66411547373524,0.9298245614035088,0,2.1294833656956054,2351.848811586894,2351.848811586894,41232.142211914776,0.0539612999258997,0.0539612999258997,0.1795571815093219,0.606308305567584,2.3271050297819875e-16
88,filament_diameter__prospective_design__random_rowwise__r03__f03,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,random_rowwise,3,3,matched_fixed_rf,Matched fixed Random Forest,oob_residual_empirical_bayes_random_intercept_rf,229,57,52,33,31,57,33,139.35975616120717,216.60477563119875,39.414826913229874,0.7157109340105383,145.0951053476521,0.9298245614035088,0,2.1294833656956054,2351.848811586894,2351.848811586894,41232.142211914776,0.0539612999258997,0.0539612999258997,0.1795571815093219,0.606308305567584,2.3271050297819875e-16
88,filament_diameter__prospective_design__random_rowwise__r03__f03,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,random_rowwise,3,3,random_intercept_rf_marginal,Marginal random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,229,57,52,33,31,57,33,139.56252416552033,217.0023731718013,41.5443102789255,0.714666299847615,145.32703636003816,0.9298245614035088,0,2.1294833656956054,2351.848811586894,2351.848811586894,41232.142211914776,0.0539612999258997,0.0539612999258997,0.1795571815093219,0.606308305567584,2.3271050297819875e-16
88,filament_diameter__prospective_design__random_rowwise__r03__f03,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,random_rowwise,3,3,random_intercept_rf_conditional,Conditional random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,229,57,52,33,31,57,33,137.0470007876216,216.38604526182976,43.85352325846116,0.7162848018377606,139.08811685414457,0.9298245614035088,0,2.1294833656956054,2351.848811586894,2351.848811586894,41232.142211914776,0.0539612999258997,0.0539612999258997,0.1795571815093219,0.606308305567584,2.3271050297819875e-16
89,filament_diameter__prospective_design__random_rowwise__r03__f04,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,random_rowwise,3,4,tuned_rf_reference,Tuned Random Forest,oob_residual_empirical_bayes_random_intercept_rf,229,57,52,29,27,57,29,99.60763620492544,156.94206115413135,67.91398305389941,0.7934903523245602,102.9774301419741,0.912280701754386,0,6.406418034057548,5238.388903794585,5238.388903794585,35990.290017355,0.1270569186515308,0.1270569186515308,0.3428484198810888,0.7620238259048201,1.86168402382559e-16
89,filament_diameter__prospective_design__random_rowwise__r03__f04,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,random_rowwise,3,4,matched_fixed_rf,Matched fixed Random Forest,oob_residual_empirical_bayes_random_intercept_rf,229,57,52,29,27,57,29,107.77807480521548,160.97829688579466,79.67033545280935,0.7827317339319358,116.90845255355109,0.912280701754386,0,6.406418034057548,5238.388903794585,5238.388903794585,35990.290017355,0.1270569186515308,0.1270569186515308,0.3428484198810888,0.7620238259048201,1.86168402382559e-16
89,filament_diameter__prospective_design__random_rowwise__r03__f04,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,random_rowwise,3,4,random_intercept_rf_marginal,Marginal random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,229,57,52,29,27,57,29,110.79663623706442,164.2432866449242,86.07675348686692,0.773829011662512,120.44231557444274,0.912280701754386,0,6.406418034057548,5238.388903794585,5238.388903794585,35990.290017355,0.1270569186515308,0.1270569186515308,0.3428484198810888,0.7620238259048201,1.86168402382559e-16
89,filament_diameter__prospective_design__random_rowwise__r03__f04,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,random_rowwise,3,4,random_intercept_rf_conditional,Conditional random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,229,57,52,29,27,57,29,108.99223428489285,164.3131912848934,83.11978865464648,0.7736364465182372,114.81911472696824,0.912280701754386,0,6.406418034057548,5238.388903794585,5238.388903794585,35990.290017355,0.1270569186515308,0.1270569186515308,0.3428484198810888,0.7620238259048201,1.86168402382559e-16
90,filament_diameter__prospective_design__random_rowwise__r03__f05,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,random_rowwise,3,5,tuned_rf_reference,Tuned Random Forest,oob_residual_empirical_bayes_random_intercept_rf,229,57,51,31,28,57,31,112.15397934983746,188.5927171317164,-11.721296717562351,0.8020084528098131,123.11309774785356,0.9473684210526316,0,-2.8371998504263214,3519.6419230008382,3519.6419230008382,35649.95493062271,0.0898564755760369,0.0898564755760369,0.2688621387754077,0.7032171912696215,-8.300007939555755e-16
90,filament_diameter__prospective_design__random_rowwise__r03__f05,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,random_rowwise,3,5,matched_fixed_rf,Matched fixed Random Forest,oob_residual_empirical_bayes_random_intercept_rf,229,57,51,31,28,57,31,134.47599333926178,204.19243934813832,2.079119139843705,0.767899471709806,143.7019281259599,0.9473684210526316,0,-2.8371998504263214,3519.6419230008382,3519.6419230008382,35649.95493062271,0.0898564755760369,0.0898564755760369,0.2688621387754077,0.7032171912696215,-8.300007939555755e-16
90,filament_diameter__prospective_design__random_rowwise__r03__f05,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,random_rowwise,3,5,random_intercept_rf_marginal,Marginal random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,229,57,51,31,28,57,31,134.34722784171416,204.18326140237167,-0.7580807105826266,0.7679203359317538,143.202151207051,0.9473684210526316,0,-2.8371998504263214,3519.6419230008382,3519.6419230008382,35649.95493062271,0.0898564755760369,0.0898564755760369,0.2688621387754077,0.7032171912696215,-8.300007939555755e-16
90,filament_diameter__prospective_design__random_rowwise__r03__f05,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,random_rowwise,3,5,random_intercept_rf_conditional,Conditional random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,229,57,51,31,28,57,31,131.21302304284507,200.40235297832643,-2.405844244086114,0.7764357037039142,138.48493337889522,0.9473684210526316,0,-2.8371998504263214,3519.6419230008382,3519.6419230008382,35649.95493062271,0.0898564755760369,0.0898564755760369,0.2688621387754077,0.7032171912696215,-8.300007939555755e-16
91,filament_diameter__prospective_design__random_rowwise__r04__f01,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,random_rowwise,4,1,tuned_rf_reference,Tuned Random Forest,oob_residual_empirical_bayes_random_intercept_rf,228,58,53,31,30,58,31,81.72576059565276,154.27214653603818,-21.28378983458098,0.8741278572640085,101.68523030262196,0.9827586206896552,0,-0.2862311748389503,4022.847607632008,4022.847607632008,34152.02458273842,0.1053794649939068,0.1053794649939068,0.2943007993210388,0.7121175133917548,-1.0206260787782141e-15
91,filament_diameter__prospective_design__random_rowwise__r04__f01,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,random_rowwise,4,1,matched_fixed_rf,Matched fixed Random Forest,oob_residual_empirical_bayes_random_intercept_rf,228,58,53,31,30,58,31,97.63124898648736,202.87332519357116,-16.751619220478172,0.7823270436164805,115.79140490834855,0.9827586206896552,0,-0.2862311748389503,4022.847607632008,4022.847607632008,34152.02458273842,0.1053794649939068,0.1053794649939068,0.2943007993210388,0.7121175133917548,-1.0206260787782141e-15
91,filament_diameter__prospective_design__random_rowwise__r04__f01,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,random_rowwise,4,1,random_intercept_rf_marginal,Marginal random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,228,58,53,31,30,58,31,97.56492899097913,202.89716034159224,-17.037850395317122,0.7822758927625201,115.73658122830184,0.9827586206896552,0,-0.2862311748389503,4022.847607632008,4022.847607632008,34152.02458273842,0.1053794649939068,0.1053794649939068,0.2943007993210388,0.7121175133917548,-1.0206260787782141e-15
91,filament_diameter__prospective_design__random_rowwise__r04__f01,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,random_rowwise,4,1,random_intercept_rf_conditional,Conditional random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,228,58,53,31,30,58,31,91.79627661304647,195.8330658149374,-21.46374829422469,0.7971725985940523,106.95394036209387,0.9827586206896552,0,-0.2862311748389503,4022.847607632008,4022.847607632008,34152.02458273842,0.1053794649939068,0.1053794649939068,0.2943007993210388,0.7121175133917548,-1.0206260787782141e-15
92,filament_diameter__prospective_design__random_rowwise__r04__f02,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,random_rowwise,4,2,tuned_rf_reference,Tuned Random Forest,oob_residual_empirical_bayes_random_intercept_rf,229,57,52,33,31,57,33,106.8707725272764,185.4882103341236,0.6332048548542035,0.8074104412418703,135.10025985172754,0.9649122807017544,0,-1.4433547385355596,3967.313617401703,3967.313617401703,36357.23432319283,0.0983845776336112,0.0983845776336112,0.2863758467248433,0.7150808603487198,-1.86168402382559e-16
92,filament_diameter__prospective_design__random_rowwise__r04__f02,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,random_rowwise,4,2,matched_fixed_rf,Matched fixed Random Forest,oob_residual_empirical_bayes_random_intercept_rf,229,57,52,33,31,57,33,113.48095126595096,187.70359837009048,5.357718214028344,0.8027825619275804,138.9007720097073,0.9649122807017544,0,-1.4433547385355596,3967.313617401703,3967.313617401703,36357.23432319283,0.0983845776336112,0.0983845776336112,0.2863758467248433,0.7150808603487198,-1.86168402382559e-16
92,filament_diameter__prospective_design__random_rowwise__r04__f02,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,random_rowwise,4,2,random_intercept_rf_marginal,Marginal random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,229,57,52,33,31,57,33,113.1112353027034,187.66794595251892,3.914363475492791,0.8028574737647017,138.54180490103363,0.9649122807017544,0,-1.4433547385355596,3967.313617401703,3967.313617401703,36357.23432319283,0.0983845776336112,0.0983845776336112,0.2863758467248433,0.7150808603487198,-1.86168402382559e-16
92,filament_diameter__prospective_design__random_rowwise__r04__f02,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,random_rowwise,4,2,random_intercept_rf_conditional,Conditional random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,229,57,52,33,31,57,33,107.982737245554,182.2870471300893,2.776060999423546,0.8140005175069365,129.73740437444468,0.9649122807017544,0,-1.4433547385355596,3967.313617401703,3967.313617401703,36357.23432319283,0.0983845776336112,0.0983845776336112,0.2863758467248433,0.7150808603487198,-1.86168402382559e-16
93,filament_diameter__prospective_design__random_rowwise__r04__f03,filament_diameter,filament_diameter,Filament diameter,µm,prospective_design,random_rowwise,4,3,tuned_rf_reference,Tuned Random Forest,oob_residual_empirical_bayes_random_intercept_rf,229,57,52,25,23,57,25,119.77019698976656,171.94283140267663,26.507336291353525,0.8295495209399496,127.71454744261412,0.9473684210526316,0,2.489632018567402,4581.698654048412,4581.698654048412,35014.10448192817,0.115711724253056,0.115711724253056,0.3191913084288719,0.7658805341224779,-1.4350481016988922e-16
