outcome_key,validation_design,meta_primary_source_id,row_count,positive_count,negative_count,accuracy,mean_absolute_probability_error,brier_score,roc_auc
filament_diameter,random_rowwise,ref:das ghosh actabiomat 2015,3,0,3,1.0,0.13827260032295954,0.019495604607670483,
filament_diameter,random_rowwise,ref:duan butcher jbiomedmatres 2012,2,0,2,1.0,0.25140460215598215,0.06541599781740061,
filament_diameter,random_rowwise,ref:duin 2019,2,2,0,0.0,0.6505856125690885,0.4233097864853391,
filament_diameter,random_rowwise,ref:fedorovich dhe22 tissueeng 2008,5,0,5,1.0,0.05391383913037266,0.003675126475080885,
filament_diameter,random_rowwise,ref:fisch zenobi wong biofab 2021,4,0,4,1.0,0.08858575180048892,0.00790745603135447,
filament_diameter,random_rowwise,ref:gantumar sakai,2,0,2,1.0,0.06827028856694728,0.004686429619128614,
filament_diameter,random_rowwise,ref:gao cho advfuncmat 2017,4,3,1,0.75,0.4775957488319794,0.27460163092557993,0.0
filament_diameter,random_rowwise,ref:gao ma biomat 2015,1,0,1,1.0,0.46792261784625655,0.21895157629209386,
filament_diameter,random_rowwise,ref:giuseppe 2018,3,0,3,1.0,0.12448888177513302,0.015616021141499044,
filament_diameter,random_rowwise,ref:idaszek swieszkowski biofab 2019,3,0,3,1.0,0.09202177717165592,0.008530885616968563,
filament_diameter,random_rowwise,ref:jia khademhosseini biomat 2016,9,0,9,1.0,0.04626263717415809,0.0023553830714768266,
filament_diameter,random_rowwise,ref:kang jin small 2020,12,0,12,1.0,0.027616079329694895,0.0008894334758910694,
filament_diameter,random_rowwise,ref:kilian ahlfeld akkineni bioprint 2020,12,0,12,1.0,0.035514689216559446,0.0012928527604537307,
filament_diameter,random_rowwise,ref:kolan leu bioprintamer 2019,6,0,6,1.0,0.03386796216556625,0.0013862859137050727,
filament_diameter,random_rowwise,ref:kolesky lewis advmat 2014,4,0,4,1.0,0.046092505843448706,0.002136038062056732,
filament_diameter,random_rowwise,ref:kosik koziol swieszkowski biofab 2019,6,1,5,0.8333333333333334,0.3887020763098326,0.2042659017287424,0.0
filament_diameter,random_rowwise,ref:li fu scirep 2018,8,0,8,1.0,0.05955014458092724,0.005485328789086881,
filament_diameter,random_rowwise,ref:li li acsapplmatinterf 2017,2,0,2,1.0,0.10957711635449155,0.012126569223068711,
filament_diameter,random_rowwise,ref:li xu 3biotech 2018,3,1,2,0.6666666666666666,0.5813285918261171,0.3897277267659902,0.0
filament_diameter,random_rowwise,ref:li zhou addman 2021,4,0,4,1.0,0.07407108236548202,0.005512380837819168,
filament_diameter,random_rowwise,ref:lim levato advhealthmat 2020,4,0,4,1.0,0.1596315922350653,0.025754475919958664,
filament_diameter,random_rowwise,ref:liu zhang advhealthmat 2017,3,0,3,1.0,0.11671349185124007,0.013811224958204351,
filament_diameter,random_rowwise,ref:markstedt mantas biomacromol 2015,2,0,2,1.0,0.14269340028087207,0.02044225511095337,
filament_diameter,random_rowwise,ref:mistry yang biomacromolj 2018,30,30,0,1.0,0.00889225053852383,0.00013896780672521063,
filament_diameter,random_rowwise,ref:moncal ozbolat jmatscimatmed 2019,1,0,1,1.0,0.17680180950666796,0.0312588798448321,
filament_diameter,random_rowwise,ref:mondal singh scirep 2019,4,2,2,0.0,0.6056821745397076,0.3709655241933674,0.0
filament_diameter,random_rowwise,ref:ning chen biofab 2018,6,0,6,1.0,0.0377104738011685,0.0015229257835999701,
filament_diameter,random_rowwise,ref:ojansivu mustafa biofab 2019,6,0,6,1.0,0.04605503429352248,0.002145913746829698,
filament_diameter,random_rowwise,ref:othman 2020,1,0,1,1.0,0.47135338327147125,0.22217401192146247,
filament_diameter,random_rowwise,ref:ouyang 2015,3,0,3,1.0,0.2066431985187758,0.04401844068045344,
filament_diameter,random_rowwise,ref:ouyang 2016,11,0,11,1.0,0.019220751133450138,0.00040506552231844416,
filament_diameter,random_rowwise,ref:ouyang burdick advmat 2017,10,0,10,1.0,0.02959023325062089,0.000917821588511652,
filament_diameter,random_rowwise,ref:sakai nagasuna mattodbio 2020,1,0,1,1.0,0.05190923391322374,0.0026945685654577774,
filament_diameter,random_rowwise,ref:sanz garcia escobedo lucea polymers 2020,2,0,2,1.0,0.04401059521075546,0.00193741747624291,
filament_diameter,random_rowwise,ref:shim cho jmicromechmicroeng 2012,4,0,4,1.0,0.05077054742603691,0.0025912101052562287,
filament_diameter,random_rowwise,ref:shin burdick actabiomat 2019,8,2,6,0.625,0.4211743366274643,0.19137709076346832,0.6666666666666667
filament_diameter,random_rowwise,ref:soliman lim advhealthmat 2020,4,1,3,0.5,0.5543064011221249,0.348239757454026,0.0
filament_diameter,random_rowwise,ref:soltan chen acsbiomat 2019,9,0,9,1.0,0.020792553340135324,0.0010567535667056545,
filament_diameter,random_rowwise,ref:tigner alge biomacromol 2020,12,0,12,1.0,0.03854180220385125,0.0015202078603167681,
filament_diameter,random_rowwise,ref:yang zhao matsciengc 2018,6,0,6,1.0,0.06233476508234265,0.003940459906684192,
filament_diameter,random_rowwise,ref:yao 2019,1,0,1,1.0,0.05079426236850548,0.0025800570895605722,
filament_diameter,random_rowwise,ref:yin suo appmatint 2018,9,0,9,1.0,0.041407593035796934,0.0018152064904638885,
filament_diameter,random_rowwise,ref:yu ozbolat jbiomecheng 2013,18,18,0,1.0,0.03669524981602934,0.0017611318318058655,
filament_diameter,random_rowwise,ref:zhang ozbolat biomatsci 2015,3,0,3,1.0,0.3298964675361066,0.10897716040706697,
filament_diameter,random_rowwise,ref:zhao 2014,4,0,4,1.0,0.06266089505798335,0.003955160009874328,
